entry_id	surface_form	nfc_search_key	casefold_search_key	frequency	document_part_count	document_parts	first_locator	last_locator	sample_locators	first_context	container_initial_count	container_final_count	top_left_neighbors	top_right_neighbors	unicode_char_length	exact_character_sequence	first_char	last_char	first_two_chars	last_two_chars	casefold_surface_relatives	semantic_status	interpretive_status	corpus_scope_status	notes
W000011	Bozarslan	Bozarslan	bozarslan	1	1	BODY	BODY-P000002-W00012	BODY-P000002-W00012	BODY-P000002-W00012	Kovara Kurdî-Tirkî ya Civata Pêşketina Kurdistanê (Cild 1-5) | Çapa M. Emîn Bozarslan	0	1	Emîn::1		9	B o z a r s l a n	B	n	Bo	an		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000012	by	by	by	1	1	BODY	BODY-P000010-W00008	BODY-P000010-W00008	BODY-P000010-W00008	1. Post-WWI Kurdish intellectual and political prose by prominent Kurdish writers (Memdûh Selîm, Hesen Hişyar, etc.).	0	0	prose::1	prominent::1	2	b y	b	y	by	by		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000013	Cemiyeti	Cemiyeti	cemiyeti	1	1	BODY	BODY-P000008-W00024	BODY-P000008-W00024	BODY-P000008-W00024	Kovara Jîn (Life) was published in Istanbul in 1918–1919 as the intellectual organ of the Society for the Advancement of Kurdistan (Kürdistan Teali Cemiyeti), featuring Kurdish and Ottoman Turkish essays.	0	0	Teali::1	featuring::1	8	C e m i y e t i	C	i	Ce	ti		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000014	Cild	Cild	cild	1	1	BODY	BODY-P000002-W00007	BODY-P000002-W00007	BODY-P000002-W00007	Kovara Kurdî-Tirkî ya Civata Pêşketina Kurdistanê (Cild 1-5) | Çapa M. Emîn Bozarslan	0	0	Kurdistanê::1	1-5::1	4	C i l d	C	d	Ci	ld		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000015	Civata	Civata	civata	1	1	BODY	BODY-P000002-W00004	BODY-P000002-W00004	BODY-P000002-W00004	Kovara Kurdî-Tirkî ya Civata Pêşketina Kurdistanê (Cild 1-5) | Çapa M. Emîn Bozarslan	0	0	ya::1	Pêşketina::1	6	C i v a t a	C	a	Ci	ta		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000016	Classical	Classical	classical	1	1	BODY	BODY-P000012-W00002	BODY-P000012-W00002	BODY-P000012-W00002	3. Classical poetry, national folklore documentation, and social philosophy.	0	0	3::1	poetry::1	9	C l a s s i c a l	C	l	Cl	al		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000017	comparative	comparative	comparative	1	1	BODY	BODY-P000011-W00004	BODY-P000011-W00004	BODY-P000011-W00004	2. Bilingual Kurdish-Ottoman comparative syntactic patterns.	0	0	Kurdish-Ottoman::1	syntactic::1	11	c o m p a r a t i v e	c	e	co	ve		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000018	Contents	Contents	contents	1	1	BODY	BODY-P000004-W00003	BODY-P000004-W00003	BODY-P000004-W00003	Table of Contents / Pêrist	0	0	of::1	Pêrist::1	8	C o n t e n t s	C	s	Co	ts		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000019	Danasîn	Danasîn	danasîn	1	1	BODY	BODY-P000007-W00002	BODY-P000007-W00002	BODY-P000007-W00002	1. Danasîn û Naveroka Korpusa Dîrokî	0	0	1::1	û::1	7	D a n a s î n	D	n	Da	în		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000020	documentation	documentation	documentation	1	1	BODY	BODY-P000012-W00006	BODY-P000012-W00006	BODY-P000012-W00006	3. Classical poetry, national folklore documentation, and social philosophy.	0	0	folklore::1	and::1	13	d o c u m e n t a t i o n	d	n	do	on		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000021	Dîrokî	Dîrokî	dîrokî	1	1	BODY	BODY-P000007-W00006	BODY-P000007-W00006	BODY-P000007-W00006	1. Danasîn û Naveroka Korpusa Dîrokî	0	1	Korpusa::1		6	D î r o k î	D	î	Dî	kî		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000022	Emîn	Emîn	emîn	1	1	BODY	BODY-P000002-W00011	BODY-P000002-W00011	BODY-P000002-W00011	Kovara Kurdî-Tirkî ya Civata Pêşketina Kurdistanê (Cild 1-5) | Çapa M. Emîn Bozarslan	0	0	M::1	Bozarslan::1	4	E m î n	E	n	Em	în		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000023	essays	essays	essays	1	1	BODY	BODY-P000008-W00030	BODY-P000008-W00030	BODY-P000008-W00030	Kovara Jîn (Life) was published in Istanbul in 1918–1919 as the intellectual organ of the Society for the Advancement of Kurdistan (Kürdistan Teali Cemiyeti), featuring Kurdish and Ottoman Turkish essays.	0	1	Turkish::1		6	e s s a y s	e	s	es	ys		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000024	etc	etc	etc	1	1	BODY	BODY-P000010-W00016	BODY-P000010-W00016	BODY-P000010-W00016	1. Post-WWI Kurdish intellectual and political prose by prominent Kurdish writers (Memdûh Selîm, Hesen Hişyar, etc.).	0	1	Hişyar::1		3	e t c	e	c	et	tc		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000025	featuring	featuring	featuring	1	1	BODY	BODY-P000008-W00025	BODY-P000008-W00025	BODY-P000008-W00025	Kovara Jîn (Life) was published in Istanbul in 1918–1919 as the intellectual organ of the Society for the Advancement of Kurdistan (Kürdistan Teali Cemiyeti), featuring Kurdish and Ottoman Turkish essays.	0	0	Cemiyeti::1	Kurdish::1	9	f e a t u r i n g	f	g	fe	ng		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000026	folklore	folklore	folklore	1	1	BODY	BODY-P000012-W00005	BODY-P000012-W00005	BODY-P000012-W00005	3. Classical poetry, national folklore documentation, and social philosophy.	0	0	national::1	documentation::1	8	f o l k l o r e	f	e	fo	re		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000027	for	for	for	1	1	BODY	BODY-P000008-W00017	BODY-P000008-W00017	BODY-P000008-W00017	Kovara Jîn (Life) was published in Istanbul in 1918–1919 as the intellectual organ of the Society for the Advancement of Kurdistan (Kürdistan Teali Cemiyeti), featuring Kurdish and Ottoman Turkish essays.	0	0	Society::1	the::1	3	f o r	f	r	fo	or		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000028	Hesen	Hesen	hesen	1	1	BODY	BODY-P000010-W00014	BODY-P000010-W00014	BODY-P000010-W00014	1. Post-WWI Kurdish intellectual and political prose by prominent Kurdish writers (Memdûh Selîm, Hesen Hişyar, etc.).	0	0	Selîm::1	Hişyar::1	5	H e s e n	H	n	He	en		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000029	Hişyar	Hişyar	hişyar	1	1	BODY	BODY-P000010-W00015	BODY-P000010-W00015	BODY-P000010-W00015	1. Post-WWI Kurdish intellectual and political prose by prominent Kurdish writers (Memdûh Selîm, Hesen Hişyar, etc.).	0	0	Hesen::1	etc::1	6	H i ş y a r	H	r	Hi	ar		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000030	in	in	in	2	1	BODY	BODY-P000008-W00006	BODY-P000008-W00008	BODY-P000008-W00006 | BODY-P000008-W00008	Kovara Jîn (Life) was published in Istanbul in 1918–1919 as the intellectual organ of the Society for the Advancement of Kurdistan (Kürdistan Teali Cemiyeti), featuring Kurdish and Ottoman Turkish essays.	0	0	published::1 | Istanbul::1	Istanbul::1 | 1918–1919::1	2	i n	i	n	in	in		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000031	intellectual	intellectual	intellectual	2	1	BODY	BODY-P000008-W00012	BODY-P000010-W00004	BODY-P000008-W00012 | BODY-P000010-W00004	Kovara Jîn (Life) was published in Istanbul in 1918–1919 as the intellectual organ of the Society for the Advancement of Kurdistan (Kürdistan Teali Cemiyeti), featuring Kurdish and Ottoman Turkish essays.	0	0	the::1 | Kurdish::1	organ::1 | and::1	12	i n t e l l e c t u a l	i	l	in	al		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000032	ISTANBUL	ISTANBUL	istanbul	1	1	BODY	BODY-P000001-W00005	BODY-P000001-W00005	BODY-P000001-W00005	KORPUSA KOVARA JÎN (1918-1919) - ISTANBUL	0	1	1918-1919::1		8	I S T A N B U L	I	L	IS	UL	Istanbul	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000033	Istanbul	Istanbul	istanbul	1	1	BODY	BODY-P000008-W00007	BODY-P000008-W00007	BODY-P000008-W00007	Kovara Jîn (Life) was published in Istanbul in 1918–1919 as the intellectual organ of the Society for the Advancement of Kurdistan (Kürdistan Teali Cemiyeti), featuring Kurdish and Ottoman Turkish essays.	0	0	in::1	in::1	8	I s t a n b u l	I	l	Is	ul	ISTANBUL	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000034	JÎN	JÎN	jîn	1	1	BODY	BODY-P000001-W00003	BODY-P000001-W00003	BODY-P000001-W00003	KORPUSA KOVARA JÎN (1918-1919) - ISTANBUL	0	0	KOVARA::1	1918-1919::1	3	J Î N	J	N	JÎ	ÎN	Jîn	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000035	Jîn	Jîn	jîn	1	1	BODY	BODY-P000008-W00002	BODY-P000008-W00002	BODY-P000008-W00002	Kovara Jîn (Life) was published in Istanbul in 1918–1919 as the intellectual organ of the Society for the Advancement of Kurdistan (Kürdistan Teali Cemiyeti), featuring Kurdish and Ottoman Turkish essays.	0	0	Kovara::1	Life::1	3	J î n	J	n	Jî	în	JÎN	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000036	KORPUSA	KORPUSA	korpusa	1	1	BODY	BODY-P000001-W00001	BODY-P000001-W00001	BODY-P000001-W00001	KORPUSA KOVARA JÎN (1918-1919) - ISTANBUL	1	0		KOVARA::1	7	K O R P U S A	K	A	KO	SA	Korpusa	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000037	Korpusa	Korpusa	korpusa	1	1	BODY	BODY-P000007-W00005	BODY-P000007-W00005	BODY-P000007-W00005	1. Danasîn û Naveroka Korpusa Dîrokî	0	0	Naveroka::1	Dîrokî::1	7	K o r p u s a	K	a	Ko	sa	KORPUSA	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000038	KOVARA	KOVARA	kovara	1	1	BODY	BODY-P000001-W00002	BODY-P000001-W00002	BODY-P000001-W00002	KORPUSA KOVARA JÎN (1918-1919) - ISTANBUL	0	0	KORPUSA::1	JÎN::1	6	K O V A R A	K	A	KO	RA	Kovara	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000039	Kovara	Kovara	kovara	2	1	BODY	BODY-P000002-W00001	BODY-P000008-W00001	BODY-P000002-W00001 | BODY-P000008-W00001	Kovara Kurdî-Tirkî ya Civata Pêşketina Kurdistanê (Cild 1-5) | Çapa M. Emîn Bozarslan	2	0		Kurdî-Tirkî::1 | Jîn::1	6	K o v a r a	K	a	Ko	ra	KOVARA	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000040	Kurdish	Kurdish	kurdish	3	1	BODY	BODY-P000008-W00026	BODY-P000010-W00010	BODY-P000008-W00026 | BODY-P000010-W00003 | BODY-P000010-W00010	Kovara Jîn (Life) was published in Istanbul in 1918–1919 as the intellectual organ of the Society for the Advancement of Kurdistan (Kürdistan Teali Cemiyeti), featuring Kurdish and Ottoman Turkish essays.	0	0	featuring::1 | Post-WWI::1 | prominent::1	and::1 | intellectual::1 | writers::1	7	K u r d i s h	K	h	Ku	sh		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000041	Kurdish-Ottoman	Kurdish-Ottoman	kurdish-ottoman	1	1	BODY	BODY-P000011-W00003	BODY-P000011-W00003	BODY-P000011-W00003	2. Bilingual Kurdish-Ottoman comparative syntactic patterns.	0	0	Bilingual::1	comparative::1	15	K u r d i s h - O t t o m a n	K	n	Ku	an		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000042	Kurdistan	Kurdistan	kurdistan	1	1	BODY	BODY-P000008-W00021	BODY-P000008-W00021	BODY-P000008-W00021	Kovara Jîn (Life) was published in Istanbul in 1918–1919 as the intellectual organ of the Society for the Advancement of Kurdistan (Kürdistan Teali Cemiyeti), featuring Kurdish and Ottoman Turkish essays.	0	0	of::1	Kürdistan::1	9	K u r d i s t a n	K	n	Ku	an		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000043	Kurdistanê	Kurdistanê	kurdistanê	1	1	BODY	BODY-P000002-W00006	BODY-P000002-W00006	BODY-P000002-W00006	Kovara Kurdî-Tirkî ya Civata Pêşketina Kurdistanê (Cild 1-5) | Çapa M. Emîn Bozarslan	0	0	Pêşketina::1	Cild::1	10	K u r d i s t a n ê	K	ê	Ku	nê		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000044	Kurdî-Tirkî	Kurdî-Tirkî	kurdî-tirkî	1	1	BODY	BODY-P000002-W00002	BODY-P000002-W00002	BODY-P000002-W00002	Kovara Kurdî-Tirkî ya Civata Pêşketina Kurdistanê (Cild 1-5) | Çapa M. Emîn Bozarslan	0	0	Kovara::1	ya::1	11	K u r d î - T i r k î	K	î	Ku	kî		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000045	Kürdistan	Kürdistan	kürdistan	1	1	BODY	BODY-P000008-W00022	BODY-P000008-W00022	BODY-P000008-W00022	Kovara Jîn (Life) was published in Istanbul in 1918–1919 as the intellectual organ of the Society for the Advancement of Kurdistan (Kürdistan Teali Cemiyeti), featuring Kurdish and Ottoman Turkish essays.	0	0	Kurdistan::1	Teali::1	9	K ü r d i s t a n	K	n	Kü	an		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000046	Life	Life	life	1	1	BODY	BODY-P000008-W00003	BODY-P000008-W00003	BODY-P000008-W00003	Kovara Jîn (Life) was published in Istanbul in 1918–1919 as the intellectual organ of the Society for the Advancement of Kurdistan (Kürdistan Teali Cemiyeti), featuring Kurdish and Ottoman Turkish essays.	0	0	Jîn::1	was::1	4	L i f e	L	e	Li	fe		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000047	M	M	m	1	1	BODY	BODY-P000002-W00010	BODY-P000002-W00010	BODY-P000002-W00010	Kovara Kurdî-Tirkî ya Civata Pêşketina Kurdistanê (Cild 1-5) | Çapa M. Emîn Bozarslan	0	0	Çapa::1	Emîn::1	1	M	M	M	M	M		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000048	Memdûh	Memdûh	memdûh	1	1	BODY	BODY-P000010-W00012	BODY-P000010-W00012	BODY-P000010-W00012	1. Post-WWI Kurdish intellectual and political prose by prominent Kurdish writers (Memdûh Selîm, Hesen Hişyar, etc.).	0	0	writers::1	Selîm::1	6	M e m d û h	M	h	Me	ûh		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000049	national	national	national	1	1	BODY	BODY-P000012-W00004	BODY-P000012-W00004	BODY-P000012-W00004	3. Classical poetry, national folklore documentation, and social philosophy.	0	0	poetry::1	folklore::1	8	n a t i o n a l	n	l	na	al		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000050	Naveroka	Naveroka	naveroka	1	1	BODY	BODY-P000007-W00004	BODY-P000007-W00004	BODY-P000007-W00004	1. Danasîn û Naveroka Korpusa Dîrokî	0	0	û::1	Korpusa::1	8	N a v e r o k a	N	a	Na	ka		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000051	of	of	of	3	1	BODY	BODY-P000004-W00002	BODY-P000008-W00020	BODY-P000004-W00002 | BODY-P000008-W00014 | BODY-P000008-W00020	Table of Contents / Pêrist	0	0	Table::1 | organ::1 | Advancement::1	Contents::1 | the::1 | Kurdistan::1	2	o f	o	f	of	of		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000052	organ	organ	organ	1	1	BODY	BODY-P000008-W00013	BODY-P000008-W00013	BODY-P000008-W00013	Kovara Jîn (Life) was published in Istanbul in 1918–1919 as the intellectual organ of the Society for the Advancement of Kurdistan (Kürdistan Teali Cemiyeti), featuring Kurdish and Ottoman Turkish essays.	0	0	intellectual::1	of::1	5	o r g a n	o	n	or	an		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000053	Ottoman	Ottoman	ottoman	1	1	BODY	BODY-P000008-W00028	BODY-P000008-W00028	BODY-P000008-W00028	Kovara Jîn (Life) was published in Istanbul in 1918–1919 as the intellectual organ of the Society for the Advancement of Kurdistan (Kürdistan Teali Cemiyeti), featuring Kurdish and Ottoman Turkish essays.	0	0	and::1	Turkish::1	7	O t t o m a n	O	n	Ot	an		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000054	patterns	patterns	patterns	1	1	BODY	BODY-P000011-W00006	BODY-P000011-W00006	BODY-P000011-W00006	2. Bilingual Kurdish-Ottoman comparative syntactic patterns.	0	1	syntactic::1		8	p a t t e r n s	p	s	pa	ns		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000055	philosophy	philosophy	philosophy	1	1	BODY	BODY-P000012-W00009	BODY-P000012-W00009	BODY-P000012-W00009	3. Classical poetry, national folklore documentation, and social philosophy.	0	1	social::1		10	p h i l o s o p h y	p	y	ph	hy		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000056	poetry	poetry	poetry	1	1	BODY	BODY-P000012-W00003	BODY-P000012-W00003	BODY-P000012-W00003	3. Classical poetry, national folklore documentation, and social philosophy.	0	0	Classical::1	national::1	6	p o e t r y	p	y	po	ry		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000057	political	political	political	1	1	BODY	BODY-P000010-W00006	BODY-P000010-W00006	BODY-P000010-W00006	1. Post-WWI Kurdish intellectual and political prose by prominent Kurdish writers (Memdûh Selîm, Hesen Hişyar, etc.).	0	0	and::1	prose::1	9	p o l i t i c a l	p	l	po	al		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000058	Post-WWI	Post-WWI	post-wwi	1	1	BODY	BODY-P000010-W00002	BODY-P000010-W00002	BODY-P000010-W00002	1. Post-WWI Kurdish intellectual and political prose by prominent Kurdish writers (Memdûh Selîm, Hesen Hişyar, etc.).	0	0	1::1	Kurdish::1	8	P o s t - W W I	P	I	Po	WI		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000059	prominent	prominent	prominent	1	1	BODY	BODY-P000010-W00009	BODY-P000010-W00009	BODY-P000010-W00009	1. Post-WWI Kurdish intellectual and political prose by prominent Kurdish writers (Memdûh Selîm, Hesen Hişyar, etc.).	0	0	by::1	Kurdish::1	9	p r o m i n e n t	p	t	pr	nt		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000060	prose	prose	prose	1	1	BODY	BODY-P000010-W00007	BODY-P000010-W00007	BODY-P000010-W00007	1. Post-WWI Kurdish intellectual and political prose by prominent Kurdish writers (Memdûh Selîm, Hesen Hişyar, etc.).	0	0	political::1	by::1	5	p r o s e	p	e	pr	se		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000061	published	published	published	1	1	BODY	BODY-P000008-W00005	BODY-P000008-W00005	BODY-P000008-W00005	Kovara Jîn (Life) was published in Istanbul in 1918–1919 as the intellectual organ of the Society for the Advancement of Kurdistan (Kürdistan Teali Cemiyeti), featuring Kurdish and Ottoman Turkish essays.	0	0	was::1	in::1	9	p u b l i s h e d	p	d	pu	ed		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000062	Pêrist	Pêrist	pêrist	1	1	BODY	BODY-P000004-W00004	BODY-P000004-W00004	BODY-P000004-W00004	Table of Contents / Pêrist	0	1	Contents::1		6	P ê r i s t	P	t	Pê	st		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000063	Pêşketina	Pêşketina	pêşketina	1	1	BODY	BODY-P000002-W00005	BODY-P000002-W00005	BODY-P000002-W00005	Kovara Kurdî-Tirkî ya Civata Pêşketina Kurdistanê (Cild 1-5) | Çapa M. Emîn Bozarslan	0	0	Civata::1	Kurdistanê::1	9	P ê ş k e t i n a	P	a	Pê	na		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
