entry_id	surface_form	nfc_search_key	casefold_search_key	frequency	document_part_count	document_parts	first_locator	last_locator	sample_locators	first_context	container_initial_count	container_final_count	top_left_neighbors	top_right_neighbors	unicode_char_length	exact_character_sequence	first_char	last_char	first_two_chars	last_two_chars	casefold_surface_relatives	semantic_status	interpretive_status	corpus_scope_status	notes
W000011	Bilingual	Bilingual	bilingual	1	1	BODY	BODY-P000012-W00002	BODY-P000012-W00002	BODY-P000012-W00002	3. Bilingual Kurdish-Ottoman comparative terminology.	0	0	3::1	Kurdish-Ottoman::1	9	B i l i n g u a l	B	l	Bi	al		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000012	Bozarslan	Bozarslan	bozarslan	1	1	BODY	BODY-P000002-W00012	BODY-P000002-W00012	BODY-P000002-W00012	Komele û Rojnameya Alîkarî û Pêşveçûna Kurd (Stembol) | Çapa M. Emîn Bozarslan	0	1	Emîn::1		9	B o z a r s l a n	B	n	Bo	an		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000013	CEMİYETİ	CEMİYETİ	cemi̇yeti̇	1	1	BODY	BODY-P000001-W00007	BODY-P000001-W00007	BODY-P000001-W00007	KORPUSA ROJNAMEYA KÜRD TEAVÜN VE TERAKKÎ CEMİYETİ (1908-1909)	0	0	TERAKKÎ::1	1908-1909::1	8	C E M İ Y E T İ	C	İ	CE	Tİ		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000014	comparative	comparative	comparative	1	1	BODY	BODY-P000012-W00004	BODY-P000012-W00004	BODY-P000012-W00004	3. Bilingual Kurdish-Ottoman comparative terminology.	0	0	Kurdish-Ottoman::1	terminology::1	11	c o m p a r a t i v e	c	e	co	ve		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000015	Constitutional	Constitutional	constitutional	1	1	BODY	BODY-P000008-W00007	BODY-P000008-W00007	BODY-P000008-W00007	Published in Istanbul following the 1908 Constitutional revolution, this periodical was the official organ of the Kurdish Society for Progress and Mutual Aid.	0	0	1908::1	revolution::1	14	C o n s t i t u t i o n a l	C	l	Co	al		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000016	Contents	Contents	contents	1	1	BODY	BODY-P000004-W00003	BODY-P000004-W00003	BODY-P000004-W00003	Table of Contents / Pêrist	0	0	of::1	Pêrist::1	8	C o n t e n t s	C	s	Co	ts		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000017	Danasîn	Danasîn	danasîn	1	1	BODY	BODY-P000007-W00002	BODY-P000007-W00002	BODY-P000007-W00002	1. Danasîn û Naveroka Korpusa Dîrokî	0	0	1::1	û::1	7	D a n a s î n	D	n	Da	în		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000018	discourse	discourse	discourse	1	1	BODY	BODY-P000011-W00003	BODY-P000011-W00003	BODY-P000011-W00003	2. Sociolinguistic discourse on Kurdish education, alphabet reform, and language revival.	0	0	Sociolinguistic::1	on::1	9	d i s c o u r s e	d	e	di	se		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000019	Dîrokî	Dîrokî	dîrokî	1	1	BODY	BODY-P000007-W00006	BODY-P000007-W00006	BODY-P000007-W00006	1. Danasîn û Naveroka Korpusa Dîrokî	0	1	Korpusa::1		6	D î r o k î	D	î	Dî	kî		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000020	Early	Early	early	1	1	BODY	BODY-P000010-W00002	BODY-P000010-W00002	BODY-P000010-W00002	1. Early 20th-century political and legal essays.	0	0	1::1	20th-century::1	5	E a r l y	E	y	Ea	ly		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000021	education	education	education	1	1	BODY	BODY-P000011-W00006	BODY-P000011-W00006	BODY-P000011-W00006	2. Sociolinguistic discourse on Kurdish education, alphabet reform, and language revival.	0	0	Kurdish::1	alphabet::1	9	e d u c a t i o n	e	n	ed	on		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000022	Emîn	Emîn	emîn	1	1	BODY	BODY-P000002-W00011	BODY-P000002-W00011	BODY-P000002-W00011	Komele û Rojnameya Alîkarî û Pêşveçûna Kurd (Stembol) | Çapa M. Emîn Bozarslan	0	0	M::1	Bozarslan::1	4	E m î n	E	n	Em	în		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000023	essays	essays	essays	1	1	BODY	BODY-P000010-W00007	BODY-P000010-W00007	BODY-P000010-W00007	1. Early 20th-century political and legal essays.	0	1	legal::1		6	e s s a y s	e	s	es	ys		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000024	following	following	following	1	1	BODY	BODY-P000008-W00004	BODY-P000008-W00004	BODY-P000008-W00004	Published in Istanbul following the 1908 Constitutional revolution, this periodical was the official organ of the Kurdish Society for Progress and Mutual Aid.	0	0	Istanbul::1	the::1	9	f o l l o w i n g	f	g	fo	ng		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000025	for	for	for	1	1	BODY	BODY-P000008-W00019	BODY-P000008-W00019	BODY-P000008-W00019	Published in Istanbul following the 1908 Constitutional revolution, this periodical was the official organ of the Kurdish Society for Progress and Mutual Aid.	0	0	Society::1	Progress::1	3	f o r	f	r	fo	or		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000026	in	in	in	1	1	BODY	BODY-P000008-W00002	BODY-P000008-W00002	BODY-P000008-W00002	Published in Istanbul following the 1908 Constitutional revolution, this periodical was the official organ of the Kurdish Society for Progress and Mutual Aid.	0	0	Published::1	Istanbul::1	2	i n	i	n	in	in		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000027	Istanbul	Istanbul	istanbul	1	1	BODY	BODY-P000008-W00003	BODY-P000008-W00003	BODY-P000008-W00003	Published in Istanbul following the 1908 Constitutional revolution, this periodical was the official organ of the Kurdish Society for Progress and Mutual Aid.	0	0	in::1	following::1	8	I s t a n b u l	I	l	Is	ul		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000028	Komele	Komele	komele	1	1	BODY	BODY-P000002-W00001	BODY-P000002-W00001	BODY-P000002-W00001	Komele û Rojnameya Alîkarî û Pêşveçûna Kurd (Stembol) | Çapa M. Emîn Bozarslan	1	0		û::1	6	K o m e l e	K	e	Ko	le		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000029	KORPUSA	KORPUSA	korpusa	1	1	BODY	BODY-P000001-W00001	BODY-P000001-W00001	BODY-P000001-W00001	KORPUSA ROJNAMEYA KÜRD TEAVÜN VE TERAKKÎ CEMİYETİ (1908-1909)	1	0		ROJNAMEYA::1	7	K O R P U S A	K	A	KO	SA	Korpusa	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000030	Korpusa	Korpusa	korpusa	1	1	BODY	BODY-P000007-W00005	BODY-P000007-W00005	BODY-P000007-W00005	1. Danasîn û Naveroka Korpusa Dîrokî	0	0	Naveroka::1	Dîrokî::1	7	K o r p u s a	K	a	Ko	sa	KORPUSA	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000031	Kurd	Kurd	kurd	1	1	BODY	BODY-P000002-W00007	BODY-P000002-W00007	BODY-P000002-W00007	Komele û Rojnameya Alîkarî û Pêşveçûna Kurd (Stembol) | Çapa M. Emîn Bozarslan	0	0	Pêşveçûna::1	Stembol::1	4	K u r d	K	d	Ku	rd		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000032	Kurdish	Kurdish	kurdish	2	1	BODY	BODY-P000008-W00017	BODY-P000011-W00005	BODY-P000008-W00017 | BODY-P000011-W00005	Published in Istanbul following the 1908 Constitutional revolution, this periodical was the official organ of the Kurdish Society for Progress and Mutual Aid.	0	0	the::1 | on::1	Society::1 | education::1	7	K u r d i s h	K	h	Ku	sh		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000033	Kurdish-Ottoman	Kurdish-Ottoman	kurdish-ottoman	1	1	BODY	BODY-P000012-W00003	BODY-P000012-W00003	BODY-P000012-W00003	3. Bilingual Kurdish-Ottoman comparative terminology.	0	0	Bilingual::1	comparative::1	15	K u r d i s h - O t t o m a n	K	n	Ku	an		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000034	KÜRD	KÜRD	kürd	1	1	BODY	BODY-P000001-W00003	BODY-P000001-W00003	BODY-P000001-W00003	KORPUSA ROJNAMEYA KÜRD TEAVÜN VE TERAKKÎ CEMİYETİ (1908-1909)	0	0	ROJNAMEYA::1	TEAVÜN::1	4	K Ü R D	K	D	KÜ	RD		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000035	language	language	language	1	1	BODY	BODY-P000011-W00010	BODY-P000011-W00010	BODY-P000011-W00010	2. Sociolinguistic discourse on Kurdish education, alphabet reform, and language revival.	0	0	and::1	revival::1	8	l a n g u a g e	l	e	la	ge		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000036	legal	legal	legal	1	1	BODY	BODY-P000010-W00006	BODY-P000010-W00006	BODY-P000010-W00006	1. Early 20th-century political and legal essays.	0	0	and::1	essays::1	5	l e g a l	l	l	le	al		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000037	M	M	m	1	1	BODY	BODY-P000002-W00010	BODY-P000002-W00010	BODY-P000002-W00010	Komele û Rojnameya Alîkarî û Pêşveçûna Kurd (Stembol) | Çapa M. Emîn Bozarslan	0	0	Çapa::1	Emîn::1	1	M	M	M	M	M		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000038	Mutual	Mutual	mutual	1	1	BODY	BODY-P000008-W00022	BODY-P000008-W00022	BODY-P000008-W00022	Published in Istanbul following the 1908 Constitutional revolution, this periodical was the official organ of the Kurdish Society for Progress and Mutual Aid.	0	0	and::1	Aid::1	6	M u t u a l	M	l	Mu	al		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000039	Naveroka	Naveroka	naveroka	1	1	BODY	BODY-P000007-W00004	BODY-P000007-W00004	BODY-P000007-W00004	1. Danasîn û Naveroka Korpusa Dîrokî	0	0	û::1	Korpusa::1	8	N a v e r o k a	N	a	Na	ka		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000040	of	of	of	2	1	BODY	BODY-P000004-W00002	BODY-P000008-W00015	BODY-P000004-W00002 | BODY-P000008-W00015	Table of Contents / Pêrist	0	0	Table::1 | organ::1	Contents::1 | the::1	2	o f	o	f	of	of		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000041	official	official	official	1	1	BODY	BODY-P000008-W00013	BODY-P000008-W00013	BODY-P000008-W00013	Published in Istanbul following the 1908 Constitutional revolution, this periodical was the official organ of the Kurdish Society for Progress and Mutual Aid.	0	0	the::1	organ::1	8	o f f i c i a l	o	l	of	al		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000042	on	on	on	1	1	BODY	BODY-P000011-W00004	BODY-P000011-W00004	BODY-P000011-W00004	2. Sociolinguistic discourse on Kurdish education, alphabet reform, and language revival.	0	0	discourse::1	Kurdish::1	2	o n	o	n	on	on		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000043	organ	organ	organ	1	1	BODY	BODY-P000008-W00014	BODY-P000008-W00014	BODY-P000008-W00014	Published in Istanbul following the 1908 Constitutional revolution, this periodical was the official organ of the Kurdish Society for Progress and Mutual Aid.	0	0	official::1	of::1	5	o r g a n	o	n	or	an		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000044	periodical	periodical	periodical	1	1	BODY	BODY-P000008-W00010	BODY-P000008-W00010	BODY-P000008-W00010	Published in Istanbul following the 1908 Constitutional revolution, this periodical was the official organ of the Kurdish Society for Progress and Mutual Aid.	0	0	this::1	was::1	10	p e r i o d i c a l	p	l	pe	al		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000045	political	political	political	1	1	BODY	BODY-P000010-W00004	BODY-P000010-W00004	BODY-P000010-W00004	1. Early 20th-century political and legal essays.	0	0	20th-century::1	and::1	9	p o l i t i c a l	p	l	po	al		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000046	Progress	Progress	progress	1	1	BODY	BODY-P000008-W00020	BODY-P000008-W00020	BODY-P000008-W00020	Published in Istanbul following the 1908 Constitutional revolution, this periodical was the official organ of the Kurdish Society for Progress and Mutual Aid.	0	0	for::1	and::1	8	P r o g r e s s	P	s	Pr	ss		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000047	Published	Published	published	1	1	BODY	BODY-P000008-W00001	BODY-P000008-W00001	BODY-P000008-W00001	Published in Istanbul following the 1908 Constitutional revolution, this periodical was the official organ of the Kurdish Society for Progress and Mutual Aid.	1	0		in::1	9	P u b l i s h e d	P	d	Pu	ed		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000048	Pêrist	Pêrist	pêrist	1	1	BODY	BODY-P000004-W00004	BODY-P000004-W00004	BODY-P000004-W00004	Table of Contents / Pêrist	0	1	Contents::1		6	P ê r i s t	P	t	Pê	st		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000049	Pêşveçûna	Pêşveçûna	pêşveçûna	1	1	BODY	BODY-P000002-W00006	BODY-P000002-W00006	BODY-P000002-W00006	Komele û Rojnameya Alîkarî û Pêşveçûna Kurd (Stembol) | Çapa M. Emîn Bozarslan	0	0	û::1	Kurd::1	9	P ê ş v e ç û n a	P	a	Pê	na		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000050	reform	reform	reform	1	1	BODY	BODY-P000011-W00008	BODY-P000011-W00008	BODY-P000011-W00008	2. Sociolinguistic discourse on Kurdish education, alphabet reform, and language revival.	0	0	alphabet::1	and::1	6	r e f o r m	r	m	re	rm		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000051	revival	revival	revival	1	1	BODY	BODY-P000011-W00011	BODY-P000011-W00011	BODY-P000011-W00011	2. Sociolinguistic discourse on Kurdish education, alphabet reform, and language revival.	0	1	language::1		7	r e v i v a l	r	l	re	al		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000052	revolution	revolution	revolution	1	1	BODY	BODY-P000008-W00008	BODY-P000008-W00008	BODY-P000008-W00008	Published in Istanbul following the 1908 Constitutional revolution, this periodical was the official organ of the Kurdish Society for Progress and Mutual Aid.	0	0	Constitutional::1	this::1	10	r e v o l u t i o n	r	n	re	on		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000053	ROJNAMEYA	ROJNAMEYA	rojnameya	1	1	BODY	BODY-P000001-W00002	BODY-P000001-W00002	BODY-P000001-W00002	KORPUSA ROJNAMEYA KÜRD TEAVÜN VE TERAKKÎ CEMİYETİ (1908-1909)	0	0	KORPUSA::1	KÜRD::1	9	R O J N A M E Y A	R	A	RO	YA	Rojnameya	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000054	Rojnameya	Rojnameya	rojnameya	1	1	BODY	BODY-P000002-W00003	BODY-P000002-W00003	BODY-P000002-W00003	Komele û Rojnameya Alîkarî û Pêşveçûna Kurd (Stembol) | Çapa M. Emîn Bozarslan	0	0	û::1	Alîkarî::1	9	R o j n a m e y a	R	a	Ro	ya	ROJNAMEYA	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000055	Society	Society	society	1	1	BODY	BODY-P000008-W00018	BODY-P000008-W00018	BODY-P000008-W00018	Published in Istanbul following the 1908 Constitutional revolution, this periodical was the official organ of the Kurdish Society for Progress and Mutual Aid.	0	0	Kurdish::1	for::1	7	S o c i e t y	S	y	So	ty		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000056	Sociolinguistic	Sociolinguistic	sociolinguistic	1	1	BODY	BODY-P000011-W00002	BODY-P000011-W00002	BODY-P000011-W00002	2. Sociolinguistic discourse on Kurdish education, alphabet reform, and language revival.	0	0	2::1	discourse::1	15	S o c i o l i n g u i s t i c	S	c	So	ic		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000057	Stembol	Stembol	stembol	1	1	BODY	BODY-P000002-W00008	BODY-P000002-W00008	BODY-P000002-W00008	Komele û Rojnameya Alîkarî û Pêşveçûna Kurd (Stembol) | Çapa M. Emîn Bozarslan	0	0	Kurd::1	Çapa::1	7	S t e m b o l	S	l	St	ol		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000058	Table	Table	table	1	1	BODY	BODY-P000004-W00001	BODY-P000004-W00001	BODY-P000004-W00001	Table of Contents / Pêrist	1	0		of::1	5	T a b l e	T	e	Ta	le		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000059	Taybetmendiyên	Taybetmendiyên	taybetmendiyên	1	1	BODY	BODY-P000009-W00002	BODY-P000009-W00002	BODY-P000009-W00002	2. Taybetmendiyên Zimanî û Çavkanî	0	0	2::1	Zimanî::1	14	T a y b e t m e n d i y ê n	T	n	Ta	ên		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000060	TEAVÜN	TEAVÜN	teavün	1	1	BODY	BODY-P000001-W00004	BODY-P000001-W00004	BODY-P000001-W00004	KORPUSA ROJNAMEYA KÜRD TEAVÜN VE TERAKKÎ CEMİYETİ (1908-1909)	0	0	KÜRD::1	VE::1	6	T E A V Ü N	T	N	TE	ÜN		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000061	TERAKKÎ	TERAKKÎ	terakkî	1	1	BODY	BODY-P000001-W00006	BODY-P000001-W00006	BODY-P000001-W00006	KORPUSA ROJNAMEYA KÜRD TEAVÜN VE TERAKKÎ CEMİYETİ (1908-1909)	0	0	VE::1	CEMİYETİ::1	7	T E R A K K Î	T	Î	TE	KÎ		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000062	terminology	terminology	terminology	1	1	BODY	BODY-P000012-W00005	BODY-P000012-W00005	BODY-P000012-W00005	3. Bilingual Kurdish-Ottoman comparative terminology.	0	1	comparative::1		11	t e r m i n o l o g y	t	y	te	gy		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000063	the	the	the	3	1	BODY	BODY-P000008-W00005	BODY-P000008-W00016	BODY-P000008-W00005 | BODY-P000008-W00012 | BODY-P000008-W00016	Published in Istanbul following the 1908 Constitutional revolution, this periodical was the official organ of the Kurdish Society for Progress and Mutual Aid.	0	0	following::1 | was::1 | of::1	1908::1 | official::1 | Kurdish::1	3	t h e	t	e	th	he		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000064	this	this	this	1	1	BODY	BODY-P000008-W00009	BODY-P000008-W00009	BODY-P000008-W00009	Published in Istanbul following the 1908 Constitutional revolution, this periodical was the official organ of the Kurdish Society for Progress and Mutual Aid.	0	0	revolution::1	periodical::1	4	t h i s	t	s	th	is		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000065	VE	VE	ve	1	1	BODY	BODY-P000001-W00005	BODY-P000001-W00005	BODY-P000001-W00005	KORPUSA ROJNAMEYA KÜRD TEAVÜN VE TERAKKÎ CEMİYETİ (1908-1909)	0	0	TEAVÜN::1	TERAKKÎ::1	2	V E	V	E	VE	VE		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000066	was	was	was	1	1	BODY	BODY-P000008-W00011	BODY-P000008-W00011	BODY-P000008-W00011	Published in Istanbul following the 1908 Constitutional revolution, this periodical was the official organ of the Kurdish Society for Progress and Mutual Aid.	0	0	periodical::1	the::1	3	w a s	w	s	wa	as		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000067	Zimanî	Zimanî	zimanî	1	1	BODY	BODY-P000009-W00003	BODY-P000009-W00003	BODY-P000009-W00003	2. Taybetmendiyên Zimanî û Çavkanî	0	0	Taybetmendiyên::1	û::1	6	Z i m a n î	Z	î	Zi	nî		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000068	Çapa	Çapa	çapa	1	1	BODY	BODY-P000002-W00009	BODY-P000002-W00009	BODY-P000002-W00009	Komele û Rojnameya Alîkarî û Pêşveçûna Kurd (Stembol) | Çapa M. Emîn Bozarslan	0	0	Stembol::1	M::1	4	Ç a p a	Ç	a	Ça	pa		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
