entry_id	surface_form	nfc_search_key	casefold_search_key	frequency	document_part_count	document_parts	first_locator	last_locator	sample_locators	first_context	container_initial_count	container_final_count	top_left_neighbors	top_right_neighbors	unicode_char_length	exact_character_sequence	first_char	last_char	first_two_chars	last_two_chars	casefold_surface_relatives	semantic_status	interpretive_status	corpus_scope_status	notes
W000062	Table	Table	table	1	1	BODY	BODY-P000004-W00001	BODY-P000004-W00001	BODY-P000004-W00001	Table of Contents / Pêrist	1	0		of::1	5	T a b l e	T	e	Ta	le		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000063	Tarihî	Tarihî	tarihî	1	1	BODY	BODY-P000002-W00002	BODY-P000002-W00002	BODY-P000002-W00002	Kürdler; Tarihî ve İçtimaî Tedkikat (Aşair ve Muhacirin Müdüriyet-i Umumiyesi Neşriyat 3) | Çapa M. E. Bozarslan	0	0	Kürdler::1	ve::1	6	T a r i h î	T	î	Ta	hî		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000064	Taybetmendiyên	Taybetmendiyên	taybetmendiyên	1	1	BODY	BODY-P000009-W00002	BODY-P000009-W00002	BODY-P000009-W00002	2. Taybetmendiyên Zimanî û Çavkanî	0	0	2::1	Zimanî::1	14	T a y b e t m e n d i y ê n	T	n	Ta	ên		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000065	Tedkikat	Tedkikat	tedkikat	1	1	BODY	BODY-P000002-W00005	BODY-P000002-W00005	BODY-P000002-W00005	Kürdler; Tarihî ve İçtimaî Tedkikat (Aşair ve Muhacirin Müdüriyet-i Umumiyesi Neşriyat 3) | Çapa M. E. Bozarslan	0	0	İçtimaî::1	Aşair::1	8	T e d k i k a t	T	t	Te	at		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000066	terminology	terminology	terminology	1	1	BODY	BODY-P000010-W00005	BODY-P000010-W00005	BODY-P000010-W00005	1. Ethnographic and historical terminology describing Kurdish tribes, regions, customs, and social organization.	0	0	historical::1	describing::1	11	t e r m i n o l o g y	t	y	te	gy		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000067	toponyms	toponyms	toponyms	1	1	BODY	BODY-P000011-W00003	BODY-P000011-W00003	BODY-P000011-W00003	2. Geographic toponyms and tribal names across all four parts of Kurdistan.	0	0	Geographic::1	and::1	8	t o p o n y m s	t	s	to	ms		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000068	tribal	tribal	tribal	2	1	BODY	BODY-P000008-W00008	BODY-P000011-W00005	BODY-P000008-W00008 | BODY-P000011-W00005	Historical and sociological monograph on Kurdish society, tribal structures, geography, and history originally written by Doctor Friç and edited by M. Emin Bozarslan.	0	0	society::1 | and::1	structures::1 | names::1	6	t r i b a l	t	l	tr	al		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000069	tribes	tribes	tribes	1	1	BODY	BODY-P000010-W00008	BODY-P000010-W00008	BODY-P000010-W00008	1. Ethnographic and historical terminology describing Kurdish tribes, regions, customs, and social organization.	0	0	Kurdish::1	regions::1	6	t r i b e s	t	s	tr	es		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000070	Umumiyesi	Umumiyesi	umumiyesi	1	1	BODY	BODY-P000002-W00010	BODY-P000002-W00010	BODY-P000002-W00010	Kürdler; Tarihî ve İçtimaî Tedkikat (Aşair ve Muhacirin Müdüriyet-i Umumiyesi Neşriyat 3) | Çapa M. E. Bozarslan	0	0	Müdüriyet-i::1	Neşriyat::1	9	U m u m i y e s i	U	i	Um	si		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000071	ve	ve	ve	2	1	BODY	BODY-P000002-W00003	BODY-P000002-W00007	BODY-P000002-W00003 | BODY-P000002-W00007	Kürdler; Tarihî ve İçtimaî Tedkikat (Aşair ve Muhacirin Müdüriyet-i Umumiyesi Neşriyat 3) | Çapa M. E. Bozarslan	0	0	Tarihî::1 | Aşair::1	İçtimaî::1 | Muhacirin::1	2	v e	v	e	ve	ve		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000072	written	written	written	1	1	BODY	BODY-P000008-W00014	BODY-P000008-W00014	BODY-P000008-W00014	Historical and sociological monograph on Kurdish society, tribal structures, geography, and history originally written by Doctor Friç and edited by M. Emin Bozarslan.	0	0	originally::1	by::1	7	w r i t t e n	w	n	wr	en		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000073	Zimanî	Zimanî	zimanî	1	1	BODY	BODY-P000009-W00003	BODY-P000009-W00003	BODY-P000009-W00003	2. Taybetmendiyên Zimanî û Çavkanî	0	0	Taybetmendiyên::1	û::1	6	Z i m a n î	Z	î	Zi	nî		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000074	Çapa	Çapa	çapa	1	1	BODY	BODY-P000002-W00013	BODY-P000002-W00013	BODY-P000002-W00013	Kürdler; Tarihî ve İçtimaî Tedkikat (Aşair ve Muhacirin Müdüriyet-i Umumiyesi Neşriyat 3) | Çapa M. E. Bozarslan	0	0	3::1	M::1	4	Ç a p a	Ç	a	Ça	pa		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000075	Çavkanî	Çavkanî	çavkanî	1	1	BODY	BODY-P000009-W00005	BODY-P000009-W00005	BODY-P000009-W00005	2. Taybetmendiyên Zimanî û Çavkanî	0	1	û::1		7	Ç a v k a n î	Ç	î	Ça	nî		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000076	Û	Û	û	1	1	BODY	BODY-P000001-W00006	BODY-P000001-W00006	BODY-P000001-W00006	KORPUSA LÊKOLÎNEK LI SER DÎROK Û CIVAKA KURDAN - DOCTOR FRİÇ	0	0	DÎROK::1	CIVAKA::1	1	Û	Û	Û	Û	Û	û	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000077	û	û	û	2	1	BODY	BODY-P000007-W00003	BODY-P000009-W00004	BODY-P000007-W00003 | BODY-P000009-W00004	1. Danasîn û Naveroka Korpusa Dîrokî	0	0	Danasîn::1 | Zimanî::1	Naveroka::1 | Çavkanî::1	1	û	û	û	û	û	Û	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
