entry_id	surface_form	nfc_search_key	casefold_search_key	frequency	document_part_count	document_parts	first_locator	last_locator	sample_locators	first_context	container_initial_count	container_final_count	top_left_neighbors	top_right_neighbors	unicode_char_length	exact_character_sequence	first_char	last_char	first_two_chars	last_two_chars	casefold_surface_relatives	semantic_status	interpretive_status	corpus_scope_status	notes
W000021	Cenevre	Cenevre	cenevre	1	1	BODY	BODY-P000002-W00007	BODY-P000002-W00007	BODY-P000002-W00007	Yekemîn Rojnama Kurdî ya Dîrokî (Qahîre, Cenevre, London, Folkestone) | Çapa M. Emîn Bozarslan	0	0	Qahîre::1	London::1	7	C e n e v r e	C	e	Ce	re		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000022	Contents	Contents	contents	1	1	BODY	BODY-P000004-W00003	BODY-P000004-W00003	BODY-P000004-W00003	Table of Contents / Pêrist	0	0	of::1	Pêrist::1	8	C o n t e n t s	C	s	Co	ts		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000023	continued	continued	continued	1	1	BODY	BODY-P000008-W00023	BODY-P000008-W00023	BODY-P000008-W00023	Rojnama Kurdistan is the first Kurdish newspaper in history, founded on April 22, 1898 in Cairo by Mikdad Midhat Bedir Khan and continued by Abdurrahman Bedir Khan across 31 issues.	0	0	and::1	by::1	9	c o n t i n u e d	c	d	co	ed		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000024	Danasîn	Danasîn	danasîn	1	1	BODY	BODY-P000007-W00002	BODY-P000007-W00002	BODY-P000007-W00002	1. Danasîn û Naveroka Korpusa Dîrokî	0	0	1::1	û::1	7	D a n a s î n	D	n	Da	în		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000025	Dîrokî	Dîrokî	dîrokî	2	1	BODY	BODY-P000002-W00005	BODY-P000007-W00006	BODY-P000002-W00005 | BODY-P000007-W00006	Yekemîn Rojnama Kurdî ya Dîrokî (Qahîre, Cenevre, London, Folkestone) | Çapa M. Emîn Bozarslan	0	1	ya::1 | Korpusa::1	Qahîre::1	6	D î r o k î	D	î	Dî	kî		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000026	E	E	e	1	1	BODY	BODY-P000011-W00015	BODY-P000011-W00015	BODY-P000011-W00015	2. Written originally in Arabic-Persian modified script and transliterated/edited into Latin by M. E. Bozarslan.	0	0	M::1	Bozarslan::1	1	E	E	E	E	E		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000027	edited	edited	edited	1	1	BODY	BODY-P000011-W00010	BODY-P000011-W00010	BODY-P000011-W00010	2. Written originally in Arabic-Persian modified script and transliterated/edited into Latin by M. E. Bozarslan.	0	0	transliterated::1	into::1	6	e d i t e d	e	d	ed	ed		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000028	educational	educational	educational	1	1	BODY	BODY-P000012-W00009	BODY-P000012-W00009	BODY-P000012-W00009	3. Rich historical lexicon reflecting late Ottoman administrative, educational, and social vocabulary in authentic Kurmanji.	0	0	administrative::1	and::1	11	e d u c a t i o n a l	e	l	ed	al		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000029	Emîn	Emîn	emîn	1	1	BODY	BODY-P000002-W00012	BODY-P000002-W00012	BODY-P000002-W00012	Yekemîn Rojnama Kurdî ya Dîrokî (Qahîre, Cenevre, London, Folkestone) | Çapa M. Emîn Bozarslan	0	0	M::1	Bozarslan::1	4	E m î n	E	n	Em	în		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000030	first	first	first	1	1	BODY	BODY-P000008-W00005	BODY-P000008-W00005	BODY-P000008-W00005	Rojnama Kurdistan is the first Kurdish newspaper in history, founded on April 22, 1898 in Cairo by Mikdad Midhat Bedir Khan and continued by Abdurrahman Bedir Khan across 31 issues.	0	0	the::1	Kurdish::1	5	f i r s t	f	t	fi	st		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000031	Folkestone	Folkestone	folkestone	1	1	BODY	BODY-P000002-W00009	BODY-P000002-W00009	BODY-P000002-W00009	Yekemîn Rojnama Kurdî ya Dîrokî (Qahîre, Cenevre, London, Folkestone) | Çapa M. Emîn Bozarslan	0	0	London::1	Çapa::1	10	F o l k e s t o n e	F	e	Fo	ne		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000032	founded	founded	founded	1	1	BODY	BODY-P000008-W00010	BODY-P000008-W00010	BODY-P000008-W00010	Rojnama Kurdistan is the first Kurdish newspaper in history, founded on April 22, 1898 in Cairo by Mikdad Midhat Bedir Khan and continued by Abdurrahman Bedir Khan across 31 issues.	0	0	history::1	on::1	7	f o u n d e d	f	d	fo	ed		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000033	historical	historical	historical	1	1	BODY	BODY-P000012-W00003	BODY-P000012-W00003	BODY-P000012-W00003	3. Rich historical lexicon reflecting late Ottoman administrative, educational, and social vocabulary in authentic Kurmanji.	0	0	Rich::1	lexicon::1	10	h i s t o r i c a l	h	l	hi	al		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000034	history	history	history	1	1	BODY	BODY-P000008-W00009	BODY-P000008-W00009	BODY-P000008-W00009	Rojnama Kurdistan is the first Kurdish newspaper in history, founded on April 22, 1898 in Cairo by Mikdad Midhat Bedir Khan and continued by Abdurrahman Bedir Khan across 31 issues.	0	0	in::1	founded::1	7	h i s t o r y	h	y	hi	ry		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000035	in	in	in	4	1	BODY	BODY-P000008-W00008	BODY-P000012-W00013	BODY-P000008-W00008 | BODY-P000008-W00015 | BODY-P000011-W00004 | BODY-P000012-W00013	Rojnama Kurdistan is the first Kurdish newspaper in history, founded on April 22, 1898 in Cairo by Mikdad Midhat Bedir Khan and continued by Abdurrahman Bedir Khan across 31 issues.	0	0	newspaper::1 | 1898::1 | originally::1 | vocabulary::1	history::1 | Cairo::1 | Arabic-Persian::1 | authentic::1	2	i n	i	n	in	in		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000036	into	into	into	1	1	BODY	BODY-P000011-W00011	BODY-P000011-W00011	BODY-P000011-W00011	2. Written originally in Arabic-Persian modified script and transliterated/edited into Latin by M. E. Bozarslan.	0	0	edited::1	Latin::1	4	i n t o	i	o	in	to		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000037	is	is	is	1	1	BODY	BODY-P000008-W00003	BODY-P000008-W00003	BODY-P000008-W00003	Rojnama Kurdistan is the first Kurdish newspaper in history, founded on April 22, 1898 in Cairo by Mikdad Midhat Bedir Khan and continued by Abdurrahman Bedir Khan across 31 issues.	0	0	Kurdistan::1	the::1	2	i s	i	s	is	is		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000038	issues	issues	issues	1	1	BODY	BODY-P000008-W00030	BODY-P000008-W00030	BODY-P000008-W00030	Rojnama Kurdistan is the first Kurdish newspaper in history, founded on April 22, 1898 in Cairo by Mikdad Midhat Bedir Khan and continued by Abdurrahman Bedir Khan across 31 issues.	0	1	31::1		6	i s s u e s	i	s	is	es		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000039	journalistic	journalistic	journalistic	1	1	BODY	BODY-P000010-W00005	BODY-P000010-W00005	BODY-P000010-W00005	1. Late 19th-century Kurdish journalistic and political prose.	0	0	Kurdish::1	and::1	12	j o u r n a l i s t i c	j	c	jo	ic		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000040	Khan	Khan	khan	2	1	BODY	BODY-P000008-W00021	BODY-P000008-W00027	BODY-P000008-W00021 | BODY-P000008-W00027	Rojnama Kurdistan is the first Kurdish newspaper in history, founded on April 22, 1898 in Cairo by Mikdad Midhat Bedir Khan and continued by Abdurrahman Bedir Khan across 31 issues.	0	0	Bedir::2	and::1 | across::1	4	K h a n	K	n	Kh	an		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000041	KORPUSA	KORPUSA	korpusa	1	1	BODY	BODY-P000001-W00001	BODY-P000001-W00001	BODY-P000001-W00001	KORPUSA ROJNAMA KURDISTAN (1898-1902) - MIKDAD MIDHAT BEDIRXAN	1	0		ROJNAMA::1	7	K O R P U S A	K	A	KO	SA	Korpusa	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000042	Korpusa	Korpusa	korpusa	1	1	BODY	BODY-P000007-W00005	BODY-P000007-W00005	BODY-P000007-W00005	1. Danasîn û Naveroka Korpusa Dîrokî	0	0	Naveroka::1	Dîrokî::1	7	K o r p u s a	K	a	Ko	sa	KORPUSA	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000043	Kurdish	Kurdish	kurdish	2	1	BODY	BODY-P000008-W00006	BODY-P000010-W00004	BODY-P000008-W00006 | BODY-P000010-W00004	Rojnama Kurdistan is the first Kurdish newspaper in history, founded on April 22, 1898 in Cairo by Mikdad Midhat Bedir Khan and continued by Abdurrahman Bedir Khan across 31 issues.	0	0	first::1 | 19th-century::1	newspaper::1 | journalistic::1	7	K u r d i s h	K	h	Ku	sh		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000044	KURDISTAN	KURDISTAN	kurdistan	1	1	BODY	BODY-P000001-W00003	BODY-P000001-W00003	BODY-P000001-W00003	KORPUSA ROJNAMA KURDISTAN (1898-1902) - MIKDAD MIDHAT BEDIRXAN	0	0	ROJNAMA::1	1898-1902::1	9	K U R D I S T A N	K	N	KU	AN	Kurdistan	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000045	Kurdistan	Kurdistan	kurdistan	1	1	BODY	BODY-P000008-W00002	BODY-P000008-W00002	BODY-P000008-W00002	Rojnama Kurdistan is the first Kurdish newspaper in history, founded on April 22, 1898 in Cairo by Mikdad Midhat Bedir Khan and continued by Abdurrahman Bedir Khan across 31 issues.	0	0	Rojnama::1	is::1	9	K u r d i s t a n	K	n	Ku	an	KURDISTAN	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000046	Kurdî	Kurdî	kurdî	1	1	BODY	BODY-P000002-W00003	BODY-P000002-W00003	BODY-P000002-W00003	Yekemîn Rojnama Kurdî ya Dîrokî (Qahîre, Cenevre, London, Folkestone) | Çapa M. Emîn Bozarslan	0	0	Rojnama::1	ya::1	5	K u r d î	K	î	Ku	dî		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000047	Kurmanji	Kurmanji	kurmanji	1	1	BODY	BODY-P000012-W00015	BODY-P000012-W00015	BODY-P000012-W00015	3. Rich historical lexicon reflecting late Ottoman administrative, educational, and social vocabulary in authentic Kurmanji.	0	1	authentic::1		8	K u r m a n j i	K	i	Ku	ji		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000048	Late	Late	late	1	1	BODY	BODY-P000010-W00002	BODY-P000010-W00002	BODY-P000010-W00002	1. Late 19th-century Kurdish journalistic and political prose.	0	0	1::1	19th-century::1	4	L a t e	L	e	La	te	late	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000049	late	late	late	1	1	BODY	BODY-P000012-W00006	BODY-P000012-W00006	BODY-P000012-W00006	3. Rich historical lexicon reflecting late Ottoman administrative, educational, and social vocabulary in authentic Kurmanji.	0	0	reflecting::1	Ottoman::1	4	l a t e	l	e	la	te	Late	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000050	Latin	Latin	latin	1	1	BODY	BODY-P000011-W00012	BODY-P000011-W00012	BODY-P000011-W00012	2. Written originally in Arabic-Persian modified script and transliterated/edited into Latin by M. E. Bozarslan.	0	0	into::1	by::1	5	L a t i n	L	n	La	in		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000051	lexicon	lexicon	lexicon	1	1	BODY	BODY-P000012-W00004	BODY-P000012-W00004	BODY-P000012-W00004	3. Rich historical lexicon reflecting late Ottoman administrative, educational, and social vocabulary in authentic Kurmanji.	0	0	historical::1	reflecting::1	7	l e x i c o n	l	n	le	on		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000052	London	London	london	1	1	BODY	BODY-P000002-W00008	BODY-P000002-W00008	BODY-P000002-W00008	Yekemîn Rojnama Kurdî ya Dîrokî (Qahîre, Cenevre, London, Folkestone) | Çapa M. Emîn Bozarslan	0	0	Cenevre::1	Folkestone::1	6	L o n d o n	L	n	Lo	on		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000053	M	M	m	2	1	BODY	BODY-P000002-W00011	BODY-P000011-W00014	BODY-P000002-W00011 | BODY-P000011-W00014	Yekemîn Rojnama Kurdî ya Dîrokî (Qahîre, Cenevre, London, Folkestone) | Çapa M. Emîn Bozarslan	0	0	Çapa::1 | by::1	Emîn::1 | E::1	1	M	M	M	M	M		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000054	MIDHAT	MIDHAT	midhat	1	1	BODY	BODY-P000001-W00006	BODY-P000001-W00006	BODY-P000001-W00006	KORPUSA ROJNAMA KURDISTAN (1898-1902) - MIKDAD MIDHAT BEDIRXAN	0	0	MIKDAD::1	BEDIRXAN::1	6	M I D H A T	M	T	MI	AT	Midhat	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000055	Midhat	Midhat	midhat	1	1	BODY	BODY-P000008-W00019	BODY-P000008-W00019	BODY-P000008-W00019	Rojnama Kurdistan is the first Kurdish newspaper in history, founded on April 22, 1898 in Cairo by Mikdad Midhat Bedir Khan and continued by Abdurrahman Bedir Khan across 31 issues.	0	0	Mikdad::1	Bedir::1	6	M i d h a t	M	t	Mi	at	MIDHAT	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000056	MIKDAD	MIKDAD	mikdad	1	1	BODY	BODY-P000001-W00005	BODY-P000001-W00005	BODY-P000001-W00005	KORPUSA ROJNAMA KURDISTAN (1898-1902) - MIKDAD MIDHAT BEDIRXAN	0	0	1898-1902::1	MIDHAT::1	6	M I K D A D	M	D	MI	AD	Mikdad	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000057	Mikdad	Mikdad	mikdad	1	1	BODY	BODY-P000008-W00018	BODY-P000008-W00018	BODY-P000008-W00018	Rojnama Kurdistan is the first Kurdish newspaper in history, founded on April 22, 1898 in Cairo by Mikdad Midhat Bedir Khan and continued by Abdurrahman Bedir Khan across 31 issues.	0	0	by::1	Midhat::1	6	M i k d a d	M	d	Mi	ad	MIKDAD	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000058	modified	modified	modified	1	1	BODY	BODY-P000011-W00006	BODY-P000011-W00006	BODY-P000011-W00006	2. Written originally in Arabic-Persian modified script and transliterated/edited into Latin by M. E. Bozarslan.	0	0	Arabic-Persian::1	script::1	8	m o d i f i e d	m	d	mo	ed		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000059	Naveroka	Naveroka	naveroka	1	1	BODY	BODY-P000007-W00004	BODY-P000007-W00004	BODY-P000007-W00004	1. Danasîn û Naveroka Korpusa Dîrokî	0	0	û::1	Korpusa::1	8	N a v e r o k a	N	a	Na	ka		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000060	newspaper	newspaper	newspaper	1	1	BODY	BODY-P000008-W00007	BODY-P000008-W00007	BODY-P000008-W00007	Rojnama Kurdistan is the first Kurdish newspaper in history, founded on April 22, 1898 in Cairo by Mikdad Midhat Bedir Khan and continued by Abdurrahman Bedir Khan across 31 issues.	0	0	Kurdish::1	in::1	9	n e w s p a p e r	n	r	ne	er		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000061	of	of	of	1	1	BODY	BODY-P000004-W00002	BODY-P000004-W00002	BODY-P000004-W00002	Table of Contents / Pêrist	0	0	Table::1	Contents::1	2	o f	o	f	of	of		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000062	on	on	on	1	1	BODY	BODY-P000008-W00011	BODY-P000008-W00011	BODY-P000008-W00011	Rojnama Kurdistan is the first Kurdish newspaper in history, founded on April 22, 1898 in Cairo by Mikdad Midhat Bedir Khan and continued by Abdurrahman Bedir Khan across 31 issues.	0	0	founded::1	April::1	2	o n	o	n	on	on		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
