raw_token_id	raw_token	frequency	nfc_search_key	casefold_search_key	unicode_char_length	semantic_status	interpretive_status
R000070	(=do	1	(=do	(=do	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000071	(=imperative	2	(=imperative	(=imperative	12	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000072	(=ji	1	(=ji	(=ji	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000073	(=li	1	(=li	(=li	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000074	(?)	1	(?)	(?)	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000075	(a	17	(a	(a	2	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000076	(a)	6	(a)	(a)	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000077	(absolute	2	(absolute	(absolute	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000078	(actually	1	(actually	(actually	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000079	(AD)	1	(AD)	(ad)	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000080	(adj)	3	(adj)	(adj)	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000081	(adj.)	1	(adj.)	(adj.)	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000082	(adj.),	1	(adj.),	(adj.),	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000083	(adv.)	1	(adv.)	(adv.)	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000084	(ajotin).	1	(ajotin).	(ajotin).	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000085	(all	1	(all	(all	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000086	(already)	1	(already)	(already)	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000087	(also	5	(also	(also	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000088	(also:	2	(also:	(also:	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000089	(alternative	1	(alternative	(alternative	12	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000090	(an	2	(an	(an	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000091	(an)	1	(an)	(an)	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000092	(and	2	(and	(and	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000093	(And)	2	(And)	(and)	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000094	(and)	1	(and)	(and)	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000095	(animals)	1	(animals)	(animals)	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000096	(ant.	8	(ant.	(ant.	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000097	(Antolojiya	1	(Antolojiya	(antolojiya	11	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000098	(anything	1	(anything	(anything	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000099	(approximate	1	(approximate	(approximate	12	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000100	(Arabic	1	(Arabic	(arabic	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000101	(archaic	1	(archaic	(archaic	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000102	(arm)	1	(arm)	(arm)	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000103	(As	2	(As	(as	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000104	(as	5	(as	(as	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000105	(at	1	(at	(at	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000106	(attention-getting	1	(attention-getting	(attention-getting	18	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000107	(av	1	(av	(av	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000108	(av).	1	(av).	(av).	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000109	(avjenî	1	(avjenî	(avjenî	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000110	(b)	3	(b)	(b)	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000111	(back),	2	(back),	(back),	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000112	(back)’	1	(back)’	(back)’	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000113	(bal	1	(bal	(bal	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000114	(bang:	1	(bang:	(bang:	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000115	(bar	1	(bar	(bar	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000116	(bavê	1	(bavê	(bavê	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000117	(because	1	(because	(because	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000118	(Bedirkhan)	1	(Bedirkhan)	(bedirkhan)	11	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000119	(behs	3	(behs	(behs	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000120	(belief)	1	(belief)	(belief)	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000121	(bell),	1	(bell),	(bell),	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000122	(ber	1	(ber	(ber	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000123	(ber-în)	1	(ber-în)	(ber-în)	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000124	(berdan)	1	(berdan)	(berdan)	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000125	(berî:	1	(berî:	(berî:	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000126	(bi	2	(bi	(bi	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000127	(bi)	2	(bi)	(bi)	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000128	(bi)karibim)	1	(bi)karibim)	(bi)karibim)	12	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000129	(bi,	1	(bi,	(bi,	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000130	(bibe)	1	(bibe)	(bibe)	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000131	(bihîstin),	1	(bihîstin),	(bihîstin),	11	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000132	(bila)	1	(bila)	(bila)	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000133	(blood)	1	(blood)	(blood)	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000134	(body)	1	(body)	(body)	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000135	(book	1	(book	(book	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000136	(book)	1	(book)	(book)	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000137	(book-seller),	1	(book-seller),	(book-seller),	14	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000138	(boy),	1	(boy),	(boy),	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000139	(bread,	1	(bread,	(bread,	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000140	(British	1	(British	(british	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000141	(brother)	1	(brother)	(brother)	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000142	(brow)	1	(brow)	(brow)	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000143	(bushes,	1	(bushes,	(bushes,	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000144	(but	1	(but	(but	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000145	(bê	1	(bê	(bê	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000146	(bê:	2	(bê:	(bê:	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000147	(bêhn	1	(bêhn	(bêhn	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000148	(bêzar	1	(bêzar	(bêzar	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000149	(bîn-)	1	(bîn-)	(bîn-)	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000150	(bûn)	1	(bûn)	(bûn)	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000151	(bûn).	1	(bûn).	(bûn).	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000152	(c)	3	(c)	(c)	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000153	(can),	1	(can),	(can),	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000154	(cara	1	(cara	(cara	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000155	(ccmp.)	1	(ccmp.)	(ccmp.)	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000156	(ccmp.;	2	(ccmp.;	(ccmp.;	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000157	(check	1	(check	(check	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000158	(cigarette)	1	(cigarette)	(cigarette)	11	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000159	(cilên	1	(cilên	(cilên	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000160	(circumposition)	1	(circumposition)	(circumposition)	16	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000161	(city)	1	(city)	(city)	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000162	(cixare	1	(cixare	(cixare	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000163	(cliff)	1	(cliff)	(cliff)	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000164	(clothes)	1	(clothes)	(clothes)	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000165	(clothes),	2	(clothes),	(clothes),	10	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000166	(clothes);	1	(clothes);	(clothes);	10	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000167	(colander)	1	(colander)	(colander)	10	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000168	(collection	1	(collection	(collection	11	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000169	(conj.	1	(conj.	(conj.	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000170	(conj.)	10	(conj.)	(conj.)	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000171	(conj.);	1	(conj.);	(conj.);	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000172	(conj.,	1	(conj.,	(conj.,	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000173	(const	3	(const	(const	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000174	(const.	4	(const.	(const.	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000175	(constr.	1	(constr.	(constr.	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000176	(construed	1	(construed	(construed	10	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000177	(Continuation	1	(Continuation	(continuation	13	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000178	(Continue)	2	(Continue)	(continue)	10	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000179	(continued)	2	(continued)	(continued)	11	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000180	(cot:	1	(cot:	(cot:	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000181	(couched	1	(couched	(couched	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000182	(country),	1	(country),	(country),	10	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000183	(d)	2	(d)	(d)	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000184	(dar	2	(dar	(dar	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000185	(dawî:	1	(dawî:	(dawî:	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000186	(dayîn)	1	(dayîn)	(dayîn)	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000187	(dema	1	(dema	(dema	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000188	(deng),	1	(deng),	(deng),	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000189	(der+ketin),	1	(der+ketin),	(der+ketin),	12	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000190	(destê)	1	(destê)	(destê)	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000191	(di	1	(di	(di	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000192	(di-înim	1	(di-înim	(di-înim	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000193	(dial.	91	(dial.	(dial.	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000194	(dictionary),	1	(dictionary),	(dictionary),	13	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000195	(dimire,	1	(dimire,	(dimire,	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000196	(dog)	1	(dog)	(dog)	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000197	(dog’s)	1	(dog’s)	(dog’s)	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000198	(dora	1	(dora	(dora	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000199	(down)	1	(down)	(down)	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000200	(dream),	1	(dream),	(dream),	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000201	(dried	1	(dried	(dried	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000202	(du	1	(du	(du	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000203	(dí)karibûm,	1	(dí)karibûm,	(dí)karibûm,	12	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000204	(dí)zanibûm,	1	(dí)zanibûm,	(dí)zanibûm,	12	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000205	(e)	1	(e)	(e)	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000206	(e)wan	1	(e)wan	(e)wan	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000207	(e:	1	(e:	(e:	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000208	(ears,	1	(ears,	(ears,	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000209	(empty),	1	(empty),	(empty),	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000210	(erzan)	1	(erzan)	(erzan)	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000211	(euphemism):	1	(euphemism):	(euphemism):	12	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000212	(ev:	1	(ev:	(ev:	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000213	(event).	1	(event).	(event).	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000214	(Ew	1	(Ew	(ew	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000215	(ew	1	(ew	(ew	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000216	(Ex:	6	(Ex:	(ex:	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000217	(ex:	1	(ex:	(ex:	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000218	(eye)	1	(eye)	(eye)	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000219	(eyebrow)	1	(eyebrow)	(eyebrow)	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000220	(Ezê	1	(Ezê	(ezê	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000221	(f.)	1	(f.)	(f.)	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000222	(fear),	1	(fear),	(fear),	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000223	(feminine)	1	(feminine)	(feminine)	10	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000224	(feminine),	1	(feminine),	(feminine),	11	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000225	(ﬁre)	2	(ﬁre)	(fire)	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000226	(fire),	1	(fire),	(fire),	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000227	(ﬁre),	2	(ﬁre),	(fire),	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000228	(ﬁre,	1	(ﬁre,	(fire,	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000229	(following	1	(following	(following	10	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000230	(for	2	(for	(for	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000231	(forehead),	1	(forehead),	(forehead),	11	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000232	(foundation);	1	(foundation);	(foundation);	13	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
