entry_id	surface_form	nfc_search_key	casefold_search_key	frequency	document_part_count	document_parts	first_locator	last_locator	sample_locators	first_context	container_initial_count	container_final_count	top_left_neighbors	top_right_neighbors	unicode_char_length	exact_character_sequence	first_char	last_char	first_two_chars	last_two_chars	casefold_surface_relatives	semantic_status	interpretive_status	corpus_scope_status	notes
W000011	16an-17an	16an-17an	16an-17an	3	1	BODY	BODY-P000028-W00001	BODY-P000213-W00008	BODY-P000028-W00001 | BODY-P000212-W00008 | BODY-P000213-W00008	16an-17an	1	3	Sedsala::2		9	1 6 a n - 1 7 a n	1	n	16	an		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000012	17	17	17	2	1	BODY	BODY-P000087-W00001	BODY-P000271-W00001	BODY-P000087-W00001 | BODY-P000271-W00001	17	2	1		Ji::1	2	1 7	1	7	17	17		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000013	17an	17an	17an	3	1	BODY	BODY-P000023-W00002	BODY-P000209-W00008	BODY-P000023-W00002 | BODY-P000208-W00006 | BODY-P000209-W00008	Sedsala 17an	0	3	Sedsala::3		4	1 7 a n	1	n	17	an		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000014	18	18	18	2	1	BODY	BODY-P000091-W00001	BODY-P000275-W00001	BODY-P000091-W00001 | BODY-P000275-W00001	18	2	1		Rojek::1	2	1 8	1	8	18	18		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000015	18an	18an	18an	3	1	BODY	BODY-P000033-W00002	BODY-P000217-W00008	BODY-P000033-W00002 | BODY-P000216-W00008 | BODY-P000217-W00008	Sedsala 18an	0	3	Sedsala::3		4	1 8 a n	1	n	18	an		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000016	19	19	19	2	1	BODY	BODY-P000095-W00001	BODY-P000279-W00001	BODY-P000095-W00001 | BODY-P000279-W00001	19	2	1		Kevoka::1	2	1 9	1	9	19	19		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000017	1930	1930	1930	3	1	BODY	BODY-P000038-W00001	BODY-P000221-W00008	BODY-P000038-W00001 | BODY-P000220-W00008 | BODY-P000221-W00008	1930	1	3	Iamilov::1 | Çapê::1		4	1 9 3 0	1	0	19	30		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000018	1932	1932	1932	3	1	BODY	BODY-P000043-W00001	BODY-P000226-W00008	BODY-P000043-W00001 | BODY-P000225-W00010 | BODY-P000226-W00008	1932	1	3	Bedirxan::1 | Çapê::1		4	1 9 3 2	1	2	19	32		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000019	1945-1984	1945-1984	1945-1984	3	1	BODY	BODY-P000049-W00001	BODY-P000230-W00007	BODY-P000049-W00001 | BODY-P000229-W00009 | BODY-P000230-W00007	1945-1984	1	3	Hasan::1 | Çapê::1		9	1 9 4 5 - 1 9 8 4	1	4	19	84		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000020	1956	1956	1956	3	1	BODY	BODY-P000053-W00001	BODY-P000235-W00008	BODY-P000053-W00001 | BODY-P000234-W00007 | BODY-P000235-W00008	1956	1	3	Sebrî::1 | Çapê::1		4	1 9 5 6	1	6	19	56		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000021	1959	1959	1959	6	1	BODY	BODY-P000058-W00001	BODY-P000243-W00006	BODY-P000058-W00001 | BODY-P000062-W00001 | BODY-P000238-W00006 | BODY-P000239-W00006 | BODY-P000242-W00006 | BODY-P000243-W00006	1959	2	6	Çapê::2 | Ebdilrehman::1 | Iemo::1		4	1 9 5 9	1	9	19	59		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000022	1960an	1960an	1960an	1	1	BODY	BODY-P000368-W00008	BODY-P000368-W00008	BODY-P000368-W00008	Vegotina trajediya Iewitîna sînemaya Kobanê ya sala 1960an di pirtûkeke kûr de.	0	0	sala::1	di::1	6	1 9 6 0 a n	1	n	19	an		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000023	1966	1966	1966	3	1	BODY	BODY-P000066-W00001	BODY-P000247-W00007	BODY-P000066-W00001 | BODY-P000246-W00005 | BODY-P000247-W00007	1966	1	3	Iemo::1 | Çapê::1		4	1 9 6 6	1	6	19	66		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000024	1969	1969	1969	3	1	BODY	BODY-P000070-W00001	BODY-P000251-W00006	BODY-P000070-W00001 | BODY-P000250-W00005 | BODY-P000251-W00006	1969	1	3	Iemo::1 | Çapê::1		4	1 9 6 9	1	9	19	69		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000025	1985	1985	1985	3	1	BODY	BODY-P000074-W00001	BODY-P000255-W00006	BODY-P000074-W00001 | BODY-P000254-W00005 | BODY-P000255-W00006	1985	1	3	Uzun::1 | Çapê::1		4	1 9 8 5	1	5	19	85		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000026	1986	1986	1986	3	1	BODY	BODY-P000078-W00001	BODY-P000259-W00006	BODY-P000078-W00001 | BODY-P000258-W00005 | BODY-P000259-W00006	1986	1	3	Cewerî::1 | Çapê::1		4	1 9 8 6	1	6	19	86		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000027	1987	1987	1987	3	1	BODY	BODY-P000082-W00001	BODY-P000263-W00006	BODY-P000082-W00001 | BODY-P000262-W00007 | BODY-P000263-W00006	1987	1	3	Uzun::1 | Çapê::1		4	1 9 8 7	1	7	19	87		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000028	1989	1989	1989	3	1	BODY	BODY-P000086-W00001	BODY-P000268-W00007	BODY-P000086-W00001 | BODY-P000267-W00006 | BODY-P000268-W00007	1989	1	3	Uzun::1 | Çapê::1		4	1 9 8 9	1	9	19	89		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000029	1991	1991	1991	3	1	BODY	BODY-P000090-W00001	BODY-P000272-W00006	BODY-P000090-W00001 | BODY-P000271-W00008 | BODY-P000272-W00006	1991	1	3	Yûsiv::1 | Çapê::1		4	1 9 9 1	1	1	19	91		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000030	1992	1992	1992	6	1	BODY	BODY-P000094-W00001	BODY-P000280-W00006	BODY-P000094-W00001 | BODY-P000098-W00001 | BODY-P000275-W00009 | BODY-P000276-W00007 | BODY-P000279-W00006 | BODY-P000280-W00006	1992	2	6	Çapê::2 | Uzun::1 | Cewerî::1		4	1 9 9 2	1	2	19	92		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000031	1993	1993	1993	3	1	BODY	BODY-P000102-W00001	BODY-P000284-W00006	BODY-P000102-W00001 | BODY-P000283-W00007 | BODY-P000284-W00006	1993	1	3	Nazê::1 | Çapê::1		4	1 9 9 3	1	3	19	93		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000032	1994	1994	1994	3	1	BODY	BODY-P000107-W00001	BODY-P000288-W00006	BODY-P000107-W00001 | BODY-P000287-W00007 | BODY-P000288-W00006	1994	1	3	Metê::1 | Çapê::1		4	1 9 9 4	1	4	19	94		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000033	1995	1995	1995	3	1	BODY	BODY-P000111-W00001	BODY-P000292-W00007	BODY-P000111-W00001 | BODY-P000291-W00006 | BODY-P000292-W00007	1995	1	3	Uzun::1 | Çapê::1		4	1 9 9 5	1	5	19	95		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000034	1996	1996	1996	3	1	BODY	BODY-P000115-W00001	BODY-P000296-W00006	BODY-P000115-W00001 | BODY-P000295-W00006 | BODY-P000296-W00006	1996	1	3	Yûsiv::1 | Çapê::1		4	1 9 9 6	1	6	19	96		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000035	1997	1997	1997	3	1	BODY	BODY-P000119-W00001	BODY-P000301-W00006	BODY-P000119-W00001 | BODY-P000300-W00006 | BODY-P000301-W00006	1997	1	3	Yûsiv::1 | Çapê::1		4	1 9 9 7	1	7	19	97		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000036	1998	1998	1998	6	1	BODY	BODY-P000123-W00001	BODY-P000309-W00006	BODY-P000123-W00001 | BODY-P000127-W00001 | BODY-P000304-W00010 | BODY-P000305-W00007 | BODY-P000308-W00010 | BODY-P000309-W00006	1998	2	6	Çapê::2 | Cewerî::1 | Uzun::1		4	1 9 9 8	1	8	19	98		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000037	1999	1999	1999	6	1	BODY	BODY-P000131-W00001	BODY-P000317-W00006	BODY-P000131-W00001 | BODY-P000135-W00001 | BODY-P000312-W00005 | BODY-P000313-W00006 | BODY-P000316-W00007 | BODY-P000317-W00006	1999	2	6	Çapê::2 | Yûsiv::1 | Cewerî::1		4	1 9 9 9	1	9	19	99		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000038	2	2	2	5	1	BODY	BODY-P000020-W00001	BODY-P000320-W00004	BODY-P000020-W00001 | BODY-P000137-W00003 | BODY-P000200-W00002 | BODY-P000208-W00001 | BODY-P000320-W00004	2	2	1	Dîcleyê::2 | Rûpel::1	Berg::2 | ji::1 | ZembîlfroI::1	1	2	2	2	2	2		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000039	20	20	20	2	1	BODY	BODY-P000099-W00001	BODY-P000283-W00001	BODY-P000099-W00001 | BODY-P000283-W00001	20	2	1		Sîpan::1	2	2 0	2	0	20	20		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000040	2001-2003	2001-2003	2001-2003	3	1	BODY	BODY-P000139-W00001	BODY-P000321-W00007	BODY-P000139-W00001 | BODY-P000320-W00008 | BODY-P000321-W00007	2001-2003	1	3	Uzun::1 | Çapê::1		9	2 0 0 1 - 2 0 0 3	2	3	20	03		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000041	2004	2004	2004	3	1	BODY	BODY-P000143-W00001	BODY-P000325-W00007	BODY-P000143-W00001 | BODY-P000324-W00005 | BODY-P000325-W00007	2004	1	3	Dost::1 | Çapê::1		4	2 0 0 4	2	4	20	04		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000042	2005	2005	2005	3	1	BODY	BODY-P000147-W00001	BODY-P000329-W00006	BODY-P000147-W00001 | BODY-P000328-W00006 | BODY-P000329-W00006	2005	1	3	Cewerî::1 | Çapê::1		4	2 0 0 5	2	5	20	05		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000043	2007	2007	2007	6	1	BODY	BODY-P000151-W00001	BODY-P000338-W00007	BODY-P000151-W00001 | BODY-P000155-W00001 | BODY-P000333-W00006 | BODY-P000334-W00006 | BODY-P000337-W00009 | BODY-P000338-W00007	2007	2	6	Çapê::2 | Metê::1 | Dost::1		4	2 0 0 7	2	7	20	07		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000044	2008	2008	2008	6	1	BODY	BODY-P000159-W00001	BODY-P000346-W00006	BODY-P000159-W00001 | BODY-P000163-W00001 | BODY-P000341-W00005 | BODY-P000342-W00007 | BODY-P000345-W00009 | BODY-P000346-W00006	2008	2	6	Çapê::2 | Dost::1 | Yûsiv::1		4	2 0 0 8	2	8	20	08		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000045	2011	2011	2011	6	1	BODY	BODY-P000167-W00001	BODY-P000354-W00006	BODY-P000167-W00001 | BODY-P000171-W00001 | BODY-P000349-W00006 | BODY-P000350-W00007 | BODY-P000353-W00006 | BODY-P000354-W00006	2011	2	6	Dost::2 | Çapê::2		4	2 0 1 1	2	1	20	11		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000046	2012	2012	2012	3	1	BODY	BODY-P000175-W00001	BODY-P000358-W00006	BODY-P000175-W00001 | BODY-P000357-W00008 | BODY-P000358-W00006	2012	1	3	Cewerî::1 | Çapê::1		4	2 0 1 2	2	2	20	12		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000047	2013	2013	2013	3	1	BODY	BODY-P000179-W00001	BODY-P000362-W00006	BODY-P000179-W00001 | BODY-P000361-W00005 | BODY-P000362-W00006	2013	1	3	Cewerî::1 | Çapê::1		4	2 0 1 3	2	3	20	13		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000048	2014	2014	2014	9	1	BODY	BODY-P000183-W00001	BODY-P000375-W00007	BODY-P000183-W00001 | BODY-P000187-W00001 | BODY-P000191-W00001 | BODY-P000366-W00007 | BODY-P000367-W00007 | BODY-P000370-W00007 | BODY-P000371-W00006 | BODY-P000374-W00006 | BODY-P000375-W00007	2014	3	9	Çapê::3 | Dost::1 | Cewerî::1 | Nemir::1		4	2 0 1 4	2	4	20	14		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000049	2016	2016	2016	3	1	BODY	BODY-P000195-W00001	BODY-P000379-W00008	BODY-P000195-W00001 | BODY-P000378-W00006 | BODY-P000379-W00008	2016	1	3	Jiyan::1 | Çapê::1		4	2 0 1 6	2	6	20	16		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000050	2017	2017	2017	3	1	BODY	BODY-P000199-W00001	BODY-P000383-W00007	BODY-P000199-W00001 | BODY-P000382-W00005 | BODY-P000383-W00007	2017	1	3	Dost::1 | Çapê::1		4	2 0 1 7	2	7	20	17		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000051	2020'AN	2020'AN	2020'an	1	1	BODY	BODY-P000001-W00007	BODY-P000001-W00007	BODY-P000001-W00007	KORPUSA PIRTÛK Û ROMANÊN KURMANCÎ (BERIYA 2020'AN)	0	1	BERIYA::1		7	2 0 2 0 ' A N	2	N	20	AN		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000052	2020AN	2020AN	2020an	2	1	BODY	BODY-P000009-W00001	BODY-P000201-W00007	BODY-P000009-W00001 | BODY-P000201-W00007	2020AN)	1	2	BERIYA::1		6	2 0 2 0 A N	2	N	20	AN	2020an	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000053	2020an	2020an	2020an	1	1	BODY	BODY-P000010-W00014	BODY-P000010-W00014	BODY-P000010-W00014	Katalog Û Xulaseya Berfireh A 44 Pirtûk Û Romanên Kurmancî Yên Beriya Sala 2020an	0	1	Sala::1		6	2 0 2 0 a n	2	n	20	an	2020AN	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000054	21	21	21	2	1	BODY	BODY-P000104-W00001	BODY-P000287-W00001	BODY-P000104-W00001 | BODY-P000287-W00001	21	2	1		Labîrenta::1	2	2 1	2	1	21	21		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000055	22	22	22	2	1	BODY	BODY-P000108-W00001	BODY-P000291-W00001	BODY-P000108-W00001 | BODY-P000291-W00001	22	2	1		Bîra::1	2	2 2	2	2	22	22		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000056	23	23	23	2	1	BODY	BODY-P000112-W00001	BODY-P000295-W00001	BODY-P000112-W00001 | BODY-P000295-W00001	23	2	1		Mirî::1	2	2 3	2	3	23	23		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000057	24	24	24	2	1	BODY	BODY-P000116-W00001	BODY-P000300-W00001	BODY-P000116-W00001 | BODY-P000300-W00001	24	2	1		Mêrê::1	2	2 4	2	4	24	24		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000058	25	25	25	2	1	BODY	BODY-P000120-W00001	BODY-P000304-W00001	BODY-P000120-W00001 | BODY-P000304-W00001	25	2	1		Li::1	2	2 5	2	5	25	25		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000059	26	26	26	2	1	BODY	BODY-P000124-W00001	BODY-P000308-W00001	BODY-P000124-W00001 | BODY-P000308-W00001	26	2	1		Ronî::1	2	2 6	2	6	26	26		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000060	27	27	27	2	1	BODY	BODY-P000128-W00001	BODY-P000312-W00001	BODY-P000128-W00001 | BODY-P000312-W00001	27	2	1		Sobarto::1	2	2 7	2	7	27	27		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000061	28	28	28	2	1	BODY	BODY-P000132-W00001	BODY-P000316-W00001	BODY-P000132-W00001 | BODY-P000316-W00001	28	2	1		Çîroka::1	2	2 8	2	8	28	28		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000062	29	29	29	2	1	BODY	BODY-P000136-W00001	BODY-P000320-W00001	BODY-P000136-W00001 | BODY-P000320-W00001	29	2	1		Hawara::1	2	2 9	2	9	29	29		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000063	3	3	3	3	1	BODY	BODY-P000024-W00001	BODY-P000232-W00002	BODY-P000024-W00001 | BODY-P000212-W00001 | BODY-P000232-W00002	3	2	1	Rûpel::1	Dîwana::1 | ji::1	1	3	3	3	3	3		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000064	30	30	30	2	1	BODY	BODY-P000140-W00001	BODY-P000324-W00001	BODY-P000140-W00001 | BODY-P000324-W00001	30	2	1		Mijabad::1	2	3 0	3	0	30	30		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000065	31	31	31	2	1	BODY	BODY-P000144-W00001	BODY-P000328-W00001	BODY-P000144-W00001 | BODY-P000328-W00001	31	2	1		Payiza::1	2	3 1	3	1	31	31		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000066	32	32	32	2	1	BODY	BODY-P000148-W00001	BODY-P000333-W00001	BODY-P000148-W00001 | BODY-P000333-W00001	32	2	1		Gotinên::1	2	3 2	3	2	32	32		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000067	33	33	33	4	1	BODY	BODY-P000152-W00001	BODY-P000366-W00002	BODY-P000152-W00001 | BODY-P000181-W00001 | BODY-P000337-W00001 | BODY-P000366-W00002	33	3	1	40::1	Sêwiyên::2 | Sê::1	2	3 3	3	3	33	33		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000068	34	34	34	2	1	BODY	BODY-P000156-W00001	BODY-P000341-W00001	BODY-P000156-W00001 | BODY-P000341-W00001	34	2	1		Mîrname::1	2	3 4	3	4	34	34		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000069	35	35	35	2	1	BODY	BODY-P000160-W00001	BODY-P000345-W00001	BODY-P000160-W00001 | BODY-P000345-W00001	35	2	1		Gava::1	2	3 5	3	5	35	35		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000070	36	36	36	2	1	BODY	BODY-P000164-W00001	BODY-P000349-W00001	BODY-P000164-W00001 | BODY-P000349-W00001	36	2	1		Kela::1	2	3 6	3	6	36	36		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000071	37	37	37	2	1	BODY	BODY-P000168-W00001	BODY-P000353-W00001	BODY-P000168-W00001 | BODY-P000353-W00001	37	2	1		Martînê::1	2	3 7	3	7	37	37		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000072	38	38	38	2	1	BODY	BODY-P000172-W00001	BODY-P000357-W00001	BODY-P000172-W00001 | BODY-P000357-W00001	38	2	1		Ez::1	2	3 8	3	8	38	38		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000073	39	39	39	2	1	BODY	BODY-P000176-W00001	BODY-P000361-W00001	BODY-P000176-W00001 | BODY-P000361-W00001	39	2	1		Lehî::1	2	3 9	3	9	39	39		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000074	4	4	4	3	1	BODY	BODY-P000029-W00001	BODY-P000265-W00002	BODY-P000029-W00001 | BODY-P000216-W00001 | BODY-P000265-W00002	4	2	1	Rûpel::1	Mewlûda::1 | ji::1	1	4	4	4	4	4		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000075	40	40	40	2	1	BODY	BODY-P000180-W00001	BODY-P000366-W00001	BODY-P000180-W00001 | BODY-P000366-W00001	40	2	1		33::1	2	4 0	4	0	40	40		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000076	41	41	41	2	1	BODY	BODY-P000184-W00001	BODY-P000370-W00001	BODY-P000184-W00001 | BODY-P000370-W00001	41	2	1		Maria::1	2	4 1	4	1	41	41		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000077	42	42	42	2	1	BODY	BODY-P000188-W00001	BODY-P000374-W00001	BODY-P000188-W00001 | BODY-P000374-W00001	42	2	1		Bêdengiya::1	2	4 2	4	2	42	42		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
