entry_id	surface_form	nfc_search_key	casefold_search_key	frequency	document_part_count	document_parts	first_locator	last_locator	sample_locators	first_context	container_initial_count	container_final_count	top_left_neighbors	top_right_neighbors	unicode_char_length	exact_character_sequence	first_char	last_char	first_two_chars	last_two_chars	casefold_surface_relatives	semantic_status	interpretive_status	corpus_scope_status	notes
W000011	ALÎ	ALÎ	alî	1	1	BODY	BODY-P000001-W00006	BODY-P000001-W00006	BODY-P000001-W00006	KORPUSA KOVARA HAWAR (1932-1945) - CELADET ALÎ BEDIRXAN	0	0	CELADET::1	BEDIRXAN::1	3	A L Î	A	Î	AL	LÎ	Alî	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000012	Alî	Alî	alî	2	1	BODY	BODY-P000008-W00010	BODY-P000008-W00014	BODY-P000008-W00010 | BODY-P000008-W00014	Kovara Hawar (Damascus, 1932–1945, 57 issues) founded by Celadet Alî Bedirxan and Kamuran Alî Bedirxan is the foundational monument of modern Kurdish Latin literature and standardized orthography.	0	0	Celadet::1 | Kamuran::1	Bedirxan::2	3	A l î	A	î	Al	lî	ALÎ	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000013	and	and	and	4	1	BODY	BODY-P000008-W00012	BODY-P000012-W00014	BODY-P000008-W00012 | BODY-P000008-W00025 | BODY-P000011-W00012 | BODY-P000012-W00014	Kovara Hawar (Damascus, 1932–1945, 57 issues) founded by Celadet Alî Bedirxan and Kamuran Alî Bedirxan is the foundational monument of modern Kurdish Latin literature and standardized orthography.	0	0	literature::2 | Bedirxan::1 | genders::1	Kamuran::1 | standardized::1 | verbal::1 | political::1	3	a n d	a	d	an	nd		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000014	BEDIRXAN	BEDIRXAN	bedirxan	1	1	BODY	BODY-P000001-W00007	BODY-P000001-W00007	BODY-P000001-W00007	KORPUSA KOVARA HAWAR (1932-1945) - CELADET ALÎ BEDIRXAN	0	1	ALÎ::1		8	B E D I R X A N	B	N	BE	AN	Bedirxan	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000015	Bedirxan	Bedirxan	bedirxan	2	1	BODY	BODY-P000008-W00011	BODY-P000008-W00015	BODY-P000008-W00011 | BODY-P000008-W00015	Kovara Hawar (Damascus, 1932–1945, 57 issues) founded by Celadet Alî Bedirxan and Kamuran Alî Bedirxan is the foundational monument of modern Kurdish Latin literature and standardized orthography.	0	0	Alî::2	and::1 | is::1	8	B e d i r x a n	B	n	Be	an	BEDIRXAN	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000016	by	by	by	1	1	BODY	BODY-P000008-W00008	BODY-P000008-W00008	BODY-P000008-W00008	Kovara Hawar (Damascus, 1932–1945, 57 issues) founded by Celadet Alî Bedirxan and Kamuran Alî Bedirxan is the foundational monument of modern Kurdish Latin literature and standardized orthography.	0	0	founded::1	Celadet::1	2	b y	b	y	by	by		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000017	CELADET	CELADET	celadet	1	1	BODY	BODY-P000001-W00005	BODY-P000001-W00005	BODY-P000001-W00005	KORPUSA KOVARA HAWAR (1932-1945) - CELADET ALÎ BEDIRXAN	0	0	1932-1945::1	ALÎ::1	7	C E L A D E T	C	T	CE	ET	Celadet	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000018	Celadet	Celadet	celadet	1	1	BODY	BODY-P000008-W00009	BODY-P000008-W00009	BODY-P000008-W00009	Kovara Hawar (Damascus, 1932–1945, 57 issues) founded by Celadet Alî Bedirxan and Kamuran Alî Bedirxan is the foundational monument of modern Kurdish Latin literature and standardized orthography.	0	0	by::1	Alî::1	7	C e l a d e t	C	t	Ce	et	CELADET	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000019	Cihê	Cihê	cihê	1	1	BODY	BODY-P000002-W00007	BODY-P000002-W00007	BODY-P000002-W00007	Kovara Dîrokî ya Hawarê (Hejmarên 1-57) | Cihê Jidayikbûna Alfabeya Kurdî ya Latînî	0	0	1-57::1	Jidayikbûna::1	4	C i h ê	C	ê	Ci	hê		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000020	Codification	Codification	codification	1	1	BODY	BODY-P000010-W00002	BODY-P000010-W00002	BODY-P000010-W00002	1. Codification of the 31-letter Latin alphabet (Alfabeya Hawarê).	0	0	1::1	of::1	12	C o d i f i c a t i o n	C	n	Co	on		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000021	comprising	comprising	comprising	1	1	BODY	BODY-P000012-W00005	BODY-P000012-W00005	BODY-P000012-W00005	3. Rich literary corpus comprising poetry, short stories, folk epics, translated world literature, and political essays.	0	0	corpus::1	poetry::1	10	c o m p r i s i n g	c	g	co	ng		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000022	conjugations	conjugations	conjugations	1	1	BODY	BODY-P000011-W00014	BODY-P000011-W00014	BODY-P000011-W00014	2. First systematic linguistic treatises on Kurdish grammar, ergativity, noun genders, and verbal conjugations.	0	1	verbal::1		12	c o n j u g a t i o n s	c	s	co	ns		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000023	Contents	Contents	contents	1	1	BODY	BODY-P000004-W00003	BODY-P000004-W00003	BODY-P000004-W00003	Table of Contents / Pêrist	0	0	of::1	Pêrist::1	8	C o n t e n t s	C	s	Co	ts		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000024	corpus	corpus	corpus	1	1	BODY	BODY-P000012-W00004	BODY-P000012-W00004	BODY-P000012-W00004	3. Rich literary corpus comprising poetry, short stories, folk epics, translated world literature, and political essays.	0	0	literary::1	comprising::1	6	c o r p u s	c	s	co	us		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000025	Damascus	Damascus	damascus	1	1	BODY	BODY-P000008-W00003	BODY-P000008-W00003	BODY-P000008-W00003	Kovara Hawar (Damascus, 1932–1945, 57 issues) founded by Celadet Alî Bedirxan and Kamuran Alî Bedirxan is the foundational monument of modern Kurdish Latin literature and standardized orthography.	0	0	Hawar::1	1932–1945::1	8	D a m a s c u s	D	s	Da	us		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000026	Danasîn	Danasîn	danasîn	1	1	BODY	BODY-P000007-W00002	BODY-P000007-W00002	BODY-P000007-W00002	1. Danasîn û Naveroka Korpusa Dîrokî	0	0	1::1	û::1	7	D a n a s î n	D	n	Da	în		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000027	Dîrokî	Dîrokî	dîrokî	2	1	BODY	BODY-P000002-W00002	BODY-P000007-W00006	BODY-P000002-W00002 | BODY-P000007-W00006	Kovara Dîrokî ya Hawarê (Hejmarên 1-57) | Cihê Jidayikbûna Alfabeya Kurdî ya Latînî	0	1	Kovara::1 | Korpusa::1	ya::1	6	D î r o k î	D	î	Dî	kî		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000028	epics	epics	epics	1	1	BODY	BODY-P000012-W00010	BODY-P000012-W00010	BODY-P000012-W00010	3. Rich literary corpus comprising poetry, short stories, folk epics, translated world literature, and political essays.	0	0	folk::1	translated::1	5	e p i c s	e	s	ep	cs		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000029	ergativity	ergativity	ergativity	1	1	BODY	BODY-P000011-W00009	BODY-P000011-W00009	BODY-P000011-W00009	2. First systematic linguistic treatises on Kurdish grammar, ergativity, noun genders, and verbal conjugations.	0	0	grammar::1	noun::1	10	e r g a t i v i t y	e	y	er	ty		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000030	essays	essays	essays	1	1	BODY	BODY-P000012-W00016	BODY-P000012-W00016	BODY-P000012-W00016	3. Rich literary corpus comprising poetry, short stories, folk epics, translated world literature, and political essays.	0	1	political::1		6	e s s a y s	e	s	es	ys		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000031	First	First	first	1	1	BODY	BODY-P000011-W00002	BODY-P000011-W00002	BODY-P000011-W00002	2. First systematic linguistic treatises on Kurdish grammar, ergativity, noun genders, and verbal conjugations.	0	0	2::1	systematic::1	5	F i r s t	F	t	Fi	st		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000032	folk	folk	folk	1	1	BODY	BODY-P000012-W00009	BODY-P000012-W00009	BODY-P000012-W00009	3. Rich literary corpus comprising poetry, short stories, folk epics, translated world literature, and political essays.	0	0	stories::1	epics::1	4	f o l k	f	k	fo	lk		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000033	foundational	foundational	foundational	1	1	BODY	BODY-P000008-W00018	BODY-P000008-W00018	BODY-P000008-W00018	Kovara Hawar (Damascus, 1932–1945, 57 issues) founded by Celadet Alî Bedirxan and Kamuran Alî Bedirxan is the foundational monument of modern Kurdish Latin literature and standardized orthography.	0	0	the::1	monument::1	12	f o u n d a t i o n a l	f	l	fo	al		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000034	founded	founded	founded	1	1	BODY	BODY-P000008-W00007	BODY-P000008-W00007	BODY-P000008-W00007	Kovara Hawar (Damascus, 1932–1945, 57 issues) founded by Celadet Alî Bedirxan and Kamuran Alî Bedirxan is the foundational monument of modern Kurdish Latin literature and standardized orthography.	0	0	issues::1	by::1	7	f o u n d e d	f	d	fo	ed		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000035	genders	genders	genders	1	1	BODY	BODY-P000011-W00011	BODY-P000011-W00011	BODY-P000011-W00011	2. First systematic linguistic treatises on Kurdish grammar, ergativity, noun genders, and verbal conjugations.	0	0	noun::1	and::1	7	g e n d e r s	g	s	ge	rs		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000036	grammar	grammar	grammar	1	1	BODY	BODY-P000011-W00008	BODY-P000011-W00008	BODY-P000011-W00008	2. First systematic linguistic treatises on Kurdish grammar, ergativity, noun genders, and verbal conjugations.	0	0	Kurdish::1	ergativity::1	7	g r a m m a r	g	r	gr	ar		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000037	HAWAR	HAWAR	hawar	1	1	BODY	BODY-P000001-W00003	BODY-P000001-W00003	BODY-P000001-W00003	KORPUSA KOVARA HAWAR (1932-1945) - CELADET ALÎ BEDIRXAN	0	0	KOVARA::1	1932-1945::1	5	H A W A R	H	R	HA	AR	Hawar	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000038	Hawar	Hawar	hawar	1	1	BODY	BODY-P000008-W00002	BODY-P000008-W00002	BODY-P000008-W00002	Kovara Hawar (Damascus, 1932–1945, 57 issues) founded by Celadet Alî Bedirxan and Kamuran Alî Bedirxan is the foundational monument of modern Kurdish Latin literature and standardized orthography.	0	0	Kovara::1	Damascus::1	5	H a w a r	H	r	Ha	ar	HAWAR	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000039	Hawarê	Hawarê	hawarê	2	1	BODY	BODY-P000002-W00004	BODY-P000010-W00009	BODY-P000002-W00004 | BODY-P000010-W00009	Kovara Dîrokî ya Hawarê (Hejmarên 1-57) | Cihê Jidayikbûna Alfabeya Kurdî ya Latînî	0	1	ya::1 | Alfabeya::1	Hejmarên::1	6	H a w a r ê	H	ê	Ha	rê		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000040	Hejmarên	Hejmarên	hejmarên	1	1	BODY	BODY-P000002-W00005	BODY-P000002-W00005	BODY-P000002-W00005	Kovara Dîrokî ya Hawarê (Hejmarên 1-57) | Cihê Jidayikbûna Alfabeya Kurdî ya Latînî	0	0	Hawarê::1	1-57::1	8	H e j m a r ê n	H	n	He	ên		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000041	is	is	is	1	1	BODY	BODY-P000008-W00016	BODY-P000008-W00016	BODY-P000008-W00016	Kovara Hawar (Damascus, 1932–1945, 57 issues) founded by Celadet Alî Bedirxan and Kamuran Alî Bedirxan is the foundational monument of modern Kurdish Latin literature and standardized orthography.	0	0	Bedirxan::1	the::1	2	i s	i	s	is	is		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000042	issues	issues	issues	1	1	BODY	BODY-P000008-W00006	BODY-P000008-W00006	BODY-P000008-W00006	Kovara Hawar (Damascus, 1932–1945, 57 issues) founded by Celadet Alî Bedirxan and Kamuran Alî Bedirxan is the foundational monument of modern Kurdish Latin literature and standardized orthography.	0	0	57::1	founded::1	6	i s s u e s	i	s	is	es		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000043	Jidayikbûna	Jidayikbûna	jidayikbûna	1	1	BODY	BODY-P000002-W00008	BODY-P000002-W00008	BODY-P000002-W00008	Kovara Dîrokî ya Hawarê (Hejmarên 1-57) | Cihê Jidayikbûna Alfabeya Kurdî ya Latînî	0	0	Cihê::1	Alfabeya::1	11	J i d a y i k b û n a	J	a	Ji	na		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000044	Kamuran	Kamuran	kamuran	1	1	BODY	BODY-P000008-W00013	BODY-P000008-W00013	BODY-P000008-W00013	Kovara Hawar (Damascus, 1932–1945, 57 issues) founded by Celadet Alî Bedirxan and Kamuran Alî Bedirxan is the foundational monument of modern Kurdish Latin literature and standardized orthography.	0	0	and::1	Alî::1	7	K a m u r a n	K	n	Ka	an		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000045	KORPUSA	KORPUSA	korpusa	1	1	BODY	BODY-P000001-W00001	BODY-P000001-W00001	BODY-P000001-W00001	KORPUSA KOVARA HAWAR (1932-1945) - CELADET ALÎ BEDIRXAN	1	0		KOVARA::1	7	K O R P U S A	K	A	KO	SA	Korpusa	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000046	Korpusa	Korpusa	korpusa	1	1	BODY	BODY-P000007-W00005	BODY-P000007-W00005	BODY-P000007-W00005	1. Danasîn û Naveroka Korpusa Dîrokî	0	0	Naveroka::1	Dîrokî::1	7	K o r p u s a	K	a	Ko	sa	KORPUSA	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000047	KOVARA	KOVARA	kovara	1	1	BODY	BODY-P000001-W00002	BODY-P000001-W00002	BODY-P000001-W00002	KORPUSA KOVARA HAWAR (1932-1945) - CELADET ALÎ BEDIRXAN	0	0	KORPUSA::1	HAWAR::1	6	K O V A R A	K	A	KO	RA	Kovara	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000048	Kovara	Kovara	kovara	2	1	BODY	BODY-P000002-W00001	BODY-P000008-W00001	BODY-P000002-W00001 | BODY-P000008-W00001	Kovara Dîrokî ya Hawarê (Hejmarên 1-57) | Cihê Jidayikbûna Alfabeya Kurdî ya Latînî	2	0		Dîrokî::1 | Hawar::1	6	K o v a r a	K	a	Ko	ra	KOVARA	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000049	Kurdish	Kurdish	kurdish	2	1	BODY	BODY-P000008-W00022	BODY-P000011-W00007	BODY-P000008-W00022 | BODY-P000011-W00007	Kovara Hawar (Damascus, 1932–1945, 57 issues) founded by Celadet Alî Bedirxan and Kamuran Alî Bedirxan is the foundational monument of modern Kurdish Latin literature and standardized orthography.	0	0	modern::1 | on::1	Latin::1 | grammar::1	7	K u r d i s h	K	h	Ku	sh		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000050	Kurdî	Kurdî	kurdî	1	1	BODY	BODY-P000002-W00010	BODY-P000002-W00010	BODY-P000002-W00010	Kovara Dîrokî ya Hawarê (Hejmarên 1-57) | Cihê Jidayikbûna Alfabeya Kurdî ya Latînî	0	0	Alfabeya::1	ya::1	5	K u r d î	K	î	Ku	dî		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000051	Latin	Latin	latin	2	1	BODY	BODY-P000008-W00023	BODY-P000010-W00006	BODY-P000008-W00023 | BODY-P000010-W00006	Kovara Hawar (Damascus, 1932–1945, 57 issues) founded by Celadet Alî Bedirxan and Kamuran Alî Bedirxan is the foundational monument of modern Kurdish Latin literature and standardized orthography.	0	0	Kurdish::1 | 31-letter::1	literature::1 | alphabet::1	5	L a t i n	L	n	La	in		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000052	Latînî	Latînî	latînî	1	1	BODY	BODY-P000002-W00012	BODY-P000002-W00012	BODY-P000002-W00012	Kovara Dîrokî ya Hawarê (Hejmarên 1-57) | Cihê Jidayikbûna Alfabeya Kurdî ya Latînî	0	1	ya::1		6	L a t î n î	L	î	La	nî		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000053	linguistic	linguistic	linguistic	1	1	BODY	BODY-P000011-W00004	BODY-P000011-W00004	BODY-P000011-W00004	2. First systematic linguistic treatises on Kurdish grammar, ergativity, noun genders, and verbal conjugations.	0	0	systematic::1	treatises::1	10	l i n g u i s t i c	l	c	li	ic		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000054	literary	literary	literary	1	1	BODY	BODY-P000012-W00003	BODY-P000012-W00003	BODY-P000012-W00003	3. Rich literary corpus comprising poetry, short stories, folk epics, translated world literature, and political essays.	0	0	Rich::1	corpus::1	8	l i t e r a r y	l	y	li	ry		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000055	literature	literature	literature	2	1	BODY	BODY-P000008-W00024	BODY-P000012-W00013	BODY-P000008-W00024 | BODY-P000012-W00013	Kovara Hawar (Damascus, 1932–1945, 57 issues) founded by Celadet Alî Bedirxan and Kamuran Alî Bedirxan is the foundational monument of modern Kurdish Latin literature and standardized orthography.	0	0	Latin::1 | world::1	and::2	10	l i t e r a t u r e	l	e	li	re		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000056	modern	modern	modern	1	1	BODY	BODY-P000008-W00021	BODY-P000008-W00021	BODY-P000008-W00021	Kovara Hawar (Damascus, 1932–1945, 57 issues) founded by Celadet Alî Bedirxan and Kamuran Alî Bedirxan is the foundational monument of modern Kurdish Latin literature and standardized orthography.	0	0	of::1	Kurdish::1	6	m o d e r n	m	n	mo	rn		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000057	monument	monument	monument	1	1	BODY	BODY-P000008-W00019	BODY-P000008-W00019	BODY-P000008-W00019	Kovara Hawar (Damascus, 1932–1945, 57 issues) founded by Celadet Alî Bedirxan and Kamuran Alî Bedirxan is the foundational monument of modern Kurdish Latin literature and standardized orthography.	0	0	foundational::1	of::1	8	m o n u m e n t	m	t	mo	nt		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000058	Naveroka	Naveroka	naveroka	1	1	BODY	BODY-P000007-W00004	BODY-P000007-W00004	BODY-P000007-W00004	1. Danasîn û Naveroka Korpusa Dîrokî	0	0	û::1	Korpusa::1	8	N a v e r o k a	N	a	Na	ka		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000059	noun	noun	noun	1	1	BODY	BODY-P000011-W00010	BODY-P000011-W00010	BODY-P000011-W00010	2. First systematic linguistic treatises on Kurdish grammar, ergativity, noun genders, and verbal conjugations.	0	0	ergativity::1	genders::1	4	n o u n	n	n	no	un		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000060	of	of	of	3	1	BODY	BODY-P000004-W00002	BODY-P000010-W00003	BODY-P000004-W00002 | BODY-P000008-W00020 | BODY-P000010-W00003	Table of Contents / Pêrist	0	0	Table::1 | monument::1 | Codification::1	Contents::1 | modern::1 | the::1	2	o f	o	f	of	of		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000061	on	on	on	1	1	BODY	BODY-P000011-W00006	BODY-P000011-W00006	BODY-P000011-W00006	2. First systematic linguistic treatises on Kurdish grammar, ergativity, noun genders, and verbal conjugations.	0	0	treatises::1	Kurdish::1	2	o n	o	n	on	on		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000062	orthography	orthography	orthography	1	1	BODY	BODY-P000008-W00027	BODY-P000008-W00027	BODY-P000008-W00027	Kovara Hawar (Damascus, 1932–1945, 57 issues) founded by Celadet Alî Bedirxan and Kamuran Alî Bedirxan is the foundational monument of modern Kurdish Latin literature and standardized orthography.	0	1	standardized::1		11	o r t h o g r a p h y	o	y	or	hy		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000063	poetry	poetry	poetry	1	1	BODY	BODY-P000012-W00006	BODY-P000012-W00006	BODY-P000012-W00006	3. Rich literary corpus comprising poetry, short stories, folk epics, translated world literature, and political essays.	0	0	comprising::1	short::1	6	p o e t r y	p	y	po	ry		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
